probe_id,gene_symbol,gene_display,mean_abs_shap
202201_at,BLVRB,BLVRB (202201_at),0.0
202173_s_at,VEZF1,VEZF1 (202173_s_at),0.0
202168_at,AK6|TAF9,AK6|TAF9 (202168_at),0.0
202154_x_at,TUBB3,TUBB3 (202154_x_at),0.0
203762_s_at,DYNC2LI1,DYNC2LI1 (203762_s_at),0.0
203769_s_at,STS,STS (203769_s_at),0.0
203771_s_at,BLVRA,BLVRA (203771_s_at),0.0
207124_s_at,GNB5,GNB5 (207124_s_at),0.0
207081_s_at,PI4KA,PI4KA (207081_s_at),0.0
207035_at,SLC30A3,SLC30A3 (207035_at),0.0
206973_at,PPFIA2,PPFIA2 (206973_at),0.0
206906_at,ICAM5,ICAM5 (206906_at),0.0
206857_s_at,FKBP1B,FKBP1B (206857_s_at),0.0
206792_x_at,LOC729966|PDE4C,LOC729966|PDE4C (206792_x_at),0.0
206766_at,ITGA10,ITGA10 (206766_at),0.0
206489_s_at,DLGAP1,DLGAP1 (206489_s_at),0.0
206461_x_at,MT1H,MT1H (206461_x_at),0.0
206384_at,CACNG3,CACNG3 (206384_at),0.0
206374_at,DUSP8|LOC101927562,DUSP8|LOC101927562 (206374_at),0.0
206089_at,NELL1,NELL1 (206089_at),0.0
206042_x_at,SNRPN|SNURF,SNRPN|SNURF (206042_x_at),0.0
206015_s_at,FOXJ3,FOXJ3 (206015_s_at),0.0
205871_at,PLGLB1|PLGLB2,PLGLB1|PLGLB2 (205871_at),0.0
205827_at,CCK,CCK (205827_at),0.0
205652_s_at,TTLL1,TTLL1 (205652_s_at),0.0
205591_at,OLFM1,OLFM1 (205591_at),0.0
205551_at,SV2B,SV2B (205551_at),0.0
207093_s_at,LOC101927057|OMG,LOC101927057|OMG (207093_s_at),0.0
207144_s_at,CITED1,CITED1 (207144_s_at),0.0
205489_at,CRYM,CRYM (205489_at),0.0
207365_x_at,USP34,USP34 (207365_x_at),0.0
208640_at,RAC1,RAC1 (208640_at),0.0
208635_x_at,NACA,NACA (208635_x_at),0.0
208610_s_at,SRRM2,SRRM2 (208610_s_at),0.0
208246_x_at,RP11-403P17.4,RP11-403P17.4 (208246_x_at),0.0
208228_s_at,FGFR2,FGFR2 (208228_s_at),0.0
208137_x_at,ZNF611,ZNF611 (208137_x_at),0.0
208073_x_at,TTC3|TTC3P1,TTC3|TTC3P1 (208073_x_at),0.0
208003_s_at,NFAT5,NFAT5 (208003_s_at),0.0
208002_s_at,ACOT7,ACOT7 (208002_s_at),0.0
207829_s_at,BNIP1,BNIP1 (207829_s_at),0.0
207827_x_at,SNCA,SNCA (207827_x_at),0.0
207809_s_at,ATP6AP1,ATP6AP1 (207809_s_at),0.0
207791_s_at,RAB1A,RAB1A (207791_s_at),0.0
207776_s_at,CACNB2,CACNB2 (207776_s_at),0.0
207758_at,,207758_at,0.0
207730_x_at,,207730_x_at,0.0
207721_x_at,HINT1,HINT1 (207721_x_at),0.0
207614_s_at,CUL1,CUL1 (207614_s_at),0.0
207436_x_at,SORBS1,SORBS1 (207436_x_at),0.0
205521_at,EXOG,EXOG (205521_at),0.0
205376_at,INPP4B,INPP4B (205376_at),0.0
203785_s_at,DDX28,DDX28 (203785_s_at),0.0
204559_s_at,LSM7,LSM7 (204559_s_at),0.0
204513_s_at,ELMO1,ELMO1 (204513_s_at),0.0
204488_at,DOLK,DOLK (204488_at),0.0
204466_s_at,SNCA,SNCA (204466_s_at),0.0
204301_at,KBTBD11,KBTBD11 (204301_at),0.0
204247_s_at,CDK5,CDK5 (204247_s_at),0.0
204219_s_at,PSMC1,PSMC1 (204219_s_at),0.0
204216_s_at,ZC3H14,ZC3H14 (204216_s_at),0.0
204206_at,MNT,MNT (204206_at),0.0
204156_at,SIK3,SIK3 (204156_at),0.0
204105_s_at,NRCAM,NRCAM (204105_s_at),0.0
204100_at,THRA,THRA (204100_at),0.0
204031_s_at,PCBP2,PCBP2 (204031_s_at),0.0
203999_at,SYT1,SYT1 (203999_at),0.0
203906_at,IQSEC1,IQSEC1 (203906_at),0.0
203865_s_at,ADARB1,ADARB1 (203865_s_at),0.0
203860_at,PCCA,PCCA (203860_at),0.0
203814_s_at,NQO2,NQO2 (203814_s_at),0.0
203813_s_at,SLIT3,SLIT3 (203813_s_at),0.0
203798_s_at,VSNL1,VSNL1 (203798_s_at),0.0
204546_at,KIAA0513,KIAA0513 (204546_at),0.0
204587_at,SLC25A14,SLC25A14 (204587_at),0.0
205370_x_at,DBT,DBT (205370_x_at),0.0
204619_s_at,VCAN,VCAN (204619_s_at),0.0
205353_s_at,PEBP1,PEBP1 (205353_s_at),0.0
205348_s_at,DYNC1I1,DYNC1I1 (205348_s_at),0.0
205277_at,PRDM2,PRDM2 (205277_at),0.0
205273_s_at,PITRM1,PITRM1 (205273_s_at),0.0
205172_x_at,CLTB,CLTB (205172_x_at),0.0
205092_x_at,ZBTB1,ZBTB1 (205092_x_at),0.0
205047_s_at,ASNS,ASNS (205047_s_at),0.0
205031_at,EFNB3,EFNB3 (205031_at),0.0
205012_s_at,HAGH,HAGH (205012_s_at),0.0
204957_at,ORC5,ORC5 (204957_at),0.0
204930_s_at,BNIP1,BNIP1 (204930_s_at),0.0
204892_x_at,EEF1A1,EEF1A1 (204892_x_at),0.0
204793_at,GPRASP1,GPRASP1 (204793_at),0.0
204743_at,TAGLN3,TAGLN3 (204743_at),0.0
204723_at,SCN3B,SCN3B (204723_at),0.0
204720_s_at,DNAJC6,DNAJC6 (204720_s_at),0.0
204690_at,STX8,STX8 (204690_at),0.0
204685_s_at,ATP2B2,ATP2B2 (204685_s_at),0.0
204663_at,ME3,ME3 (204663_at),0.0
201577_at,NME1,NME1 (201577_at),0.0
201570_at,SAMM50,SAMM50 (201570_at),0.0
201554_x_at,GYG1,GYG1 (201554_x_at),0.0
1561657_at,,1561657_at,0.0
1561107_at,,1561107_at,0.0
1560926_at,,1560926_at,0.0
1560775_at,,1560775_at,0.0
1560741_at,SNRPN|SNURF,SNRPN|SNURF (1560741_at),0.0
1560199_x_at,,1560199_x_at,0.0
1560128_x_at,C5orf56,C5orf56 (1560128_x_at),0.0
1560119_at,LINC00937,LINC00937 (1560119_at),0.0
1560116_a_at,NEDD1,NEDD1 (1560116_a_at),0.0
1559820_at,,1559820_at,0.0
1559591_s_at,CHDH,CHDH (1559591_s_at),0.0
1559589_a_at,,1559589_a_at,0.0
1559496_at,PPA2,PPA2 (1559496_at),0.0
1559436_x_at,,1559436_x_at,0.0
1559419_at,CACNB2,CACNB2 (1559419_at),0.0
1559394_a_at,,1559394_a_at,0.0
1558784_at,LOC100133089,LOC100133089 (1558784_at),0.0
1558740_s_at,,1558740_s_at,0.0
1558702_at,TEX10,TEX10 (1558702_at),0.0
1558678_s_at,MALAT1,MALAT1 (1558678_s_at),0.0
1561631_at,,1561631_at,0.0
1562062_at,,1562062_at,0.0
1558299_at,,1558299_at,0.0
1562063_x_at,,1562063_x_at,0.0
1569661_at,NPAS3,NPAS3 (1569661_at),0.0
1569641_at,,1569641_at,0.0
1569409_x_at,,1569409_x_at,0.0
1568986_x_at,PIGT,PIGT (1568986_x_at),0.0
1568612_at,GABRG2,GABRG2 (1568612_at),0.0
1568408_x_at,,1568408_x_at,0.0
1566887_x_at,,1566887_x_at,0.0
1566785_x_at,NSF,NSF (1566785_x_at),0.0
1566783_at,,1566783_at,0.0
1566638_at,,1566638_at,0.0
1566093_at,ARHGEF12,ARHGEF12 (1566093_at),0.0
1565844_at,BRPF3,BRPF3 (1565844_at),0.0
1565620_at,AGAP4,AGAP4 (1565620_at),0.0
1564580_at,,1564580_at,0.0
1563455_at,SIK3,SIK3 (1563455_at),0.0
1563130_a_at,,1563130_a_at,0.0
1563088_a_at,LOC284837,LOC284837 (1563088_a_at),0.0
1562898_at,,1562898_at,0.0
1562550_at,,1562550_at,0.0
1558546_at,DNASE1,DNASE1 (1558546_at),0.0
1558275_at,,1558275_at,0.0
1570021_at,,1570021_at,0.0
1554636_at,,1554636_at,0.0
1554473_at,SRGAP1,SRGAP1 (1554473_at),0.0
1554287_at,TRIM4,TRIM4 (1554287_at),0.0
1554251_at,HP1BP3,HP1BP3 (1554251_at),0.0
1554250_s_at,STAG3L2|STAG3L3|TRIM73,STAG3L2|STAG3L3|TRIM73 (1554250_s_at),0.0
1554213_at,ARHGEF10,ARHGEF10 (1554213_at),0.0
1554116_s_at,PARP11,PARP11 (1554116_s_at),0.0
1554079_at,GALNT18,GALNT18 (1554079_at),0.0
1554007_at,,1554007_at,0.0
1553976_a_at,DPCD,DPCD (1553976_a_at),0.0
1553909_x_at,FAM178A,FAM178A (1553909_x_at),0.0
1553693_s_at,CBR4,CBR4 (1553693_s_at),0.0
1553357_at,LINC00889,LINC00889 (1553357_at),0.0
1553126_a_at,SLC39A12,SLC39A12 (1553126_a_at),0.0
1553107_s_at,C5orf24,C5orf24 (1553107_s_at),0.0
1552735_at,PCDHGA4,PCDHGA4 (1552735_at),0.0
1552536_at,VTI1A,VTI1A (1552536_at),0.0
1552482_at,RAPH1,RAPH1 (1552482_at),0.0
1552362_a_at,LEAP2,LEAP2 (1552362_a_at),0.0
1552302_at,TMEM106A,TMEM106A (1552302_at),0.0
1554510_s_at,GHITM,GHITM (1554510_s_at),0.0
1554671_a_at,SRRM2,SRRM2 (1554671_a_at),0.0
1557797_a_at,,1557797_a_at,0.0
1554675_a_at,SYCE1,SYCE1 (1554675_a_at),0.0
1557685_at,ASAP1-IT2,ASAP1-IT2 (1557685_at),0.0
1557394_at,DLGAP4,DLGAP4 (1557394_at),0.0
1557286_at,,1557286_at,0.0
1556964_s_at,,1556964_s_at,0.0
1556950_s_at,SERPINB6,SERPINB6 (1556950_s_at),0.0
1556813_at,,1556813_at,0.0
1556641_at,SLC7A14,SLC7A14 (1556641_at),0.0
1556442_x_at,,1556442_x_at,0.0
1556425_a_at,LOC284219,LOC284219 (1556425_a_at),0.0
1556420_s_at,YPEL2,YPEL2 (1556420_s_at),0.0
1556378_a_at,LOC101927424|LOC101929800|LOC440896,LOC101927424|LOC101929800|LOC440896 (1556378_a_at),0.0
1556373_a_at,FAM185A,FAM185A (1556373_a_at),0.0
1556359_at,C6orf89,C6orf89 (1556359_at),0.0
1556352_at,,1556352_at,0.0
1555881_s_at,LZTS2,LZTS2 (1555881_s_at),0.0
1555278_a_at,CKAP5,CKAP5 (1555278_a_at),0.0
1554963_at,,1554963_at,0.0
1554771_at,RP11-690I21.2,RP11-690I21.2 (1554771_at),0.0
1554770_x_at,ZNF785,ZNF785 (1554770_x_at),0.0
1569854_at,,1569854_at,0.0
1570210_x_at,PPP6R2,PPP6R2 (1570210_x_at),0.0
201550_x_at,ACTB|ACTG1,ACTB|ACTG1 (201550_x_at),0.0
201226_at,NDUFB8,NDUFB8 (201226_at),0.0
201164_s_at,PUM1,PUM1 (201164_s_at),0.0
201154_x_at,RPL4|SNORD16|SNORD18A|SNORD18B|SNORD18C,RPL4|SNORD16|SNORD18A|SNORD18B|SNORD18C (201154_x_at),0.0
201135_at,ECHS1,ECHS1 (201135_at),0.0
201123_s_at,EIF5A,EIF5A (201123_s_at),0.0
201118_at,PGD,PGD (201118_at),0.0
201113_at,TUFM,TUFM (201113_at),0.0
201106_at,GPX4,GPX4 (201106_at),0.0
201089_at,ATP6V1B2,ATP6V1B2 (201089_at),0.0
201076_at,NHP2L1,NHP2L1 (201076_at),0.0
201072_s_at,SMARCC1,SMARCC1 (201072_s_at),0.0
201030_x_at,LDHB,LDHB (201030_x_at),0.0
201020_at,YWHAH,YWHAH (201020_at),0.0
201000_at,AARS,AARS (201000_at),0.0
200982_s_at,ANXA6,ANXA6 (200982_s_at),0.0
200981_x_at,GNAS,GNAS (200981_x_at),0.0
200978_at,MDH1,MDH1 (200978_at),0.0
200973_s_at,TSPAN3,TSPAN3 (200973_s_at),0.0
200968_s_at,PPIB,PPIB (200968_s_at),0.0
200967_at,PPIB,PPIB (200967_at),0.0
201199_s_at,PSMD1,PSMD1 (201199_s_at),0.0
201231_s_at,ENO1,ENO1 (201231_s_at),0.0
200953_s_at,CCND2,CCND2 (200953_s_at),0.0
201241_at,DDX1,DDX1 (201241_at),0.0
201549_x_at,KDM5B,KDM5B (201549_x_at),0.0
201546_at,TRIP12,TRIP12 (201546_at),0.0
201526_at,ARF5,ARF5 (201526_at),0.0
201522_x_at,SNRPN|SNURF,SNRPN|SNURF (201522_x_at),0.0
201475_x_at,MARS|MIR6758,MARS|MIR6758 (201475_x_at),0.0
201463_s_at,TALDO1,TALDO1 (201463_s_at),0.0
201459_at,RUVBL2,RUVBL2 (201459_at),0.0
201441_at,COX6B1,COX6B1 (201441_at),0.0
201394_s_at,RBM5,RBM5 (201394_s_at),0.0
201390_s_at,CSNK2B,CSNK2B (201390_s_at),0.0
201372_s_at,CUL3,CUL3 (201372_s_at),0.0
201371_s_at,CUL3,CUL3 (201371_s_at),0.0
201330_at,RARS,RARS (201330_at),0.0
201322_at,ATP5B,ATP5B (201322_at),0.0
201293_x_at,LOC101060363|PPIA,LOC101060363|PPIA (201293_x_at),0.0
201274_at,PSMA5,PSMA5 (201274_at),0.0
201267_s_at,PSMC3,PSMC3 (201267_s_at),0.0
201266_at,TXNRD1,TXNRD1 (201266_at),0.0
201243_s_at,ATP1B1,ATP1B1 (201243_s_at),0.0
200966_x_at,ALDOA,ALDOA (200966_x_at),0.0
200950_at,ARPC1A,ARPC1A (200950_at),0.0
200005_at,EIF3D,EIF3D (200005_at),0.0
200721_s_at,ACTR1A,ACTR1A (200721_s_at),0.0
200699_at,KDELR2,KDELR2 (200699_at),0.0
200695_at,PPP2R1A,PPP2R1A (200695_at),0.0
200691_s_at,HSPA9,HSPA9 (200691_s_at),0.0
200681_at,GLO1,GLO1 (200681_at),0.0
200658_s_at,PHB,PHB (200658_s_at),0.0
200657_at,SLC25A5,SLC25A5 (200657_at),0.0
200650_s_at,LDHA,LDHA (200650_s_at),0.0
200647_x_at,EIF3C|EIF3CL,EIF3C|EIF3CL (200647_x_at),0.0
200639_s_at,YWHAZ,YWHAZ (200639_s_at),0.0
200638_s_at,YWHAZ,YWHAZ (200638_s_at),0.0
200623_s_at,CALM1|CALM2|CALM3,CALM1|CALM2|CALM3 (200623_s_at),0.0
200614_at,CLTC,CLTC (200614_at),0.0
200613_at,AP2M1,AP2M1 (200613_at),0.0
200610_s_at,NCL,NCL (200610_s_at),0.0
200085_s_at,TCEB2,TCEB2 (200085_s_at),0.0
200066_at,IK,IK (200066_at),0.0
200064_at,HSP90AB1,HSP90AB1 (200064_at),0.0
200030_s_at,SLC25A3,SLC25A3 (200030_s_at),0.0
200006_at,PARK7,PARK7 (200006_at),0.0
200720_s_at,ACTR1A,ACTR1A (200720_s_at),0.0
200735_x_at,NACA,NACA (200735_x_at),0.0
200941_at,HSBP1,HSBP1 (200941_at),0.0
200750_s_at,RAN,RAN (200750_s_at),0.0
200906_s_at,PALLD,PALLD (200906_s_at),0.0
200901_s_at,M6PR|PHC1,M6PR|PHC1 (200901_s_at),0.0
200882_s_at,PSMD4,PSMD4 (200882_s_at),0.0
200877_at,CCT4,CCT4 (200877_at),0.0
200876_s_at,PSMB1,PSMB1 (200876_s_at),0.0
200863_s_at,RAB11A,RAB11A (200863_s_at),0.0
200862_at,DHCR24,DHCR24 (200862_at),0.0
200823_x_at,RPL29,RPL29 (200823_x_at),0.0
200822_x_at,TPI1,TPI1 (200822_x_at),0.0
200820_at,PSMD8,PSMD8 (200820_at),0.0
200816_s_at,PAFAH1B1,PAFAH1B1 (200816_s_at),0.0
200813_s_at,PAFAH1B1,PAFAH1B1 (200813_s_at),0.0
200812_at,CCT7,CCT7 (200812_at),0.0
200810_s_at,CIRBP,CIRBP (200810_s_at),0.0
200799_at,HSPA1A|HSPA1B,HSPA1A|HSPA1B (200799_at),0.0
200793_s_at,ACO2,ACO2 (200793_s_at),0.0
200789_at,ECH1,ECH1 (200789_at),0.0
200786_at,PSMB7,PSMB7 (200786_at),0.0
200754_x_at,MIR636|SRSF2,MIR636|SRSF2 (200754_x_at),0.0
208644_at,PARP1,PARP1 (208644_at),0.0
208678_at,ATP6V1E1,ATP6V1E1 (208678_at),0.0
208680_at,PRDX1,PRDX1 (208680_at),0.0
217795_s_at,TMEM43,TMEM43 (217795_s_at),0.0
217773_s_at,NDUFA4,NDUFA4 (217773_s_at),0.0
217766_s_at,TMEM50A,TMEM50A (217766_s_at),0.0
217727_x_at,VPS35,VPS35 (217727_x_at),0.0
217717_s_at,YWHAB,YWHAB (217717_s_at),0.0
217713_x_at,,217713_x_at,0.0
217679_x_at,,217679_x_at,0.0
217620_s_at,PIK3CB,PIK3CB (217620_s_at),0.0
217576_x_at,SOS2,SOS2 (217576_x_at),0.0
217398_x_at,GAPDH,GAPDH (217398_x_at),0.0
217331_at,,217331_at,0.0
217225_x_at,LOC101060373|NOMO1|NOMO2|NOMO3,LOC101060373|NOMO1|NOMO2|NOMO3 (217225_x_at),0.0
217152_at,,217152_at,0.0
217077_s_at,GABBR2,GABBR2 (217077_s_at),0.0
216977_x_at,SNRPA1,SNRPA1 (216977_x_at),0.0
216751_at,,216751_at,0.0
216745_x_at,,216745_x_at,0.0
216609_at,TXN,TXN (216609_at),0.0
216602_s_at,FARSA,FARSA (216602_s_at),0.0
216308_x_at,GRHPR,GRHPR (216308_x_at),0.0
217782_s_at,GPS1,GPS1 (217782_s_at),0.0
217814_at,CCDC47,CCDC47 (217814_at),0.0
216232_s_at,GCN1L1,GCN1L1 (216232_s_at),0.0
217815_at,SUPT16H,SUPT16H (217815_at),0.0
218205_s_at,MKNK2,MKNK2 (218205_s_at),0.0
218204_s_at,FYCO1,FYCO1 (218204_s_at),0.0
218177_at,CHMP1B,CHMP1B (218177_at),0.0
218160_at,NDUFA8,NDUFA8 (218160_at),0.0
218155_x_at,TSR1,TSR1 (218155_x_at),0.0
218138_at,MKKS,MKKS (218138_at),0.0
218125_s_at,CCDC25,CCDC25 (218125_s_at),0.0
218120_s_at,HMOX2,HMOX2 (218120_s_at),0.0
218118_s_at,TIMM23|TIMM23B,TIMM23|TIMM23B (218118_s_at),0.0
218105_s_at,MRPL4,MRPL4 (218105_s_at),0.0
218066_at,SLC12A7,SLC12A7 (218066_at),0.0
218059_at,ZNF706,ZNF706 (218059_at),0.0
218037_at,FAM134A,FAM134A (218037_at),0.0
217932_at,MRPS7,MRPS7 (217932_at),0.0
217923_at,PEF1,PEF1 (217923_at),0.0
217890_s_at,PARVA,PARVA (217890_s_at),0.0
217867_x_at,BACE2,BACE2 (217867_x_at),0.0
217841_s_at,PPME1,PPME1 (217841_s_at),0.0
217840_at,DDX41,DDX41 (217840_at),0.0
216264_s_at,LAMB2,LAMB2 (216264_s_at),0.0
216187_x_at,,216187_x_at,0.0
218271_s_at,PARL,PARL (218271_s_at),0.0
215161_at,CAMK1G,CAMK1G (215161_at),0.0
215067_x_at,PRDX2,PRDX2 (215067_x_at),0.0
215021_s_at,NRXN3,NRXN3 (215021_s_at),0.0
215020_at,NRXN3,NRXN3 (215020_at),0.0
214924_s_at,TRAK1,TRAK1 (214924_s_at),0.0
214902_x_at,LPP,LPP (214902_x_at),0.0
214864_s_at,GRHPR,GRHPR (214864_s_at),0.0
214821_at,SLC25A4,SLC25A4 (214821_at),0.0
214811_at,RIMBP2,RIMBP2 (214811_at),0.0
214806_at,BICD1,BICD1 (214806_at),0.0
214769_at,CLCN4,CLCN4 (214769_at),0.0
214737_x_at,HNRNPC,HNRNPC (214737_x_at),0.0
214728_x_at,SMARCA4,SMARCA4 (214728_x_at),0.0
214723_x_at,ANKRD36,ANKRD36 (214723_x_at),0.0
214715_x_at,ZNF160,ZNF160 (214715_x_at),0.0
214707_x_at,ALMS1,ALMS1 (214707_x_at),0.0
214687_x_at,ALDOA,ALDOA (214687_x_at),0.0
214594_x_at,ATP8B1,ATP8B1 (214594_x_at),0.0
214548_x_at,GNAS,GNAS (214548_x_at),0.0
214432_at,ATP1A3|LOC101927137,ATP1A3|LOC101927137 (214432_at),0.0
215069_at,NMT2,NMT2 (215069_at),0.0
215179_x_at,PGF,PGF (215179_x_at),0.0
216044_x_at,FAM69A,FAM69A (216044_x_at),0.0
215230_x_at,EIF3C|EIF3CL,EIF3C|EIF3CL (215230_x_at),0.0
216006_at,,216006_at,0.0
215962_at,,215962_at,0.0
215780_s_at,SET|SETP4|SETSIP,SET|SETP4|SETSIP (215780_s_at),0.0
215722_s_at,SNRPA1,SNRPA1 (215722_s_at),0.0
215714_s_at,SMARCA4,SMARCA4 (215714_s_at),0.0
215700_x_at,CPNE6,CPNE6 (215700_x_at),0.0
1316_at,THRA,THRA (1316_at),0.0
215628_x_at,,215628_x_at,0.0
215604_x_at,,215604_x_at,0.0
215600_x_at,FBXW12,FBXW12 (215600_x_at),0.0
215588_x_at,RIOK3,RIOK3 (215588_x_at),0.0
215545_at,,215545_at,0.0
215543_s_at,LARGE,LARGE (215543_s_at),0.0
215529_x_at,DIP2A,DIP2A (215529_x_at),0.0
215499_at,LOC100996792|MAP2K3,LOC100996792|MAP2K3 (215499_at),0.0
215404_x_at,FGFR1,FGFR1 (215404_x_at),0.0
215341_at,DNAH6,DNAH6 (215341_at),0.0
215290_at,,215290_at,0.0
215284_at,,215284_at,0.0
218251_at,MID1IP1,MID1IP1 (218251_at),0.0
218336_at,PFDN2,PFDN2 (218336_at),0.0
214375_at,PPFIBP1,PPFIBP1 (214375_at),0.0
222310_at,SCAF4,SCAF4 (222310_at),0.0
221923_s_at,NPM1,NPM1 (221923_s_at),0.0
221903_s_at,CYLD,CYLD (221903_s_at),0.0
221899_at,N4BP2L2,N4BP2L2 (221899_at),0.0
221853_s_at,LOC101060373|NOMO1|NOMO2|NOMO3,LOC101060373|NOMO1|NOMO2|NOMO3 (221853_s_at),0.0
221829_s_at,TNPO1,TNPO1 (221829_s_at),0.0
221797_at,OXLD1,OXLD1 (221797_at),0.0
221620_s_at,APOO,APOO (221620_s_at),0.0
221562_s_at,SIRT3,SIRT3 (221562_s_at),0.0
221515_s_at,LCMT1,LCMT1 (221515_s_at),0.0
221494_x_at,EIF3K,EIF3K (221494_x_at),0.0
221488_s_at,CUTA,CUTA (221488_s_at),0.0
221263_s_at,SF3B5,SF3B5 (221263_s_at),0.0
221155_x_at,,221155_x_at,0.0
220942_x_at,FAM162A,FAM162A (220942_x_at),0.0
220864_s_at,NDUFA13,NDUFA13 (220864_s_at),0.0
220796_x_at,SLC35E1,SLC35E1 (220796_x_at),0.0
220690_s_at,DHRS7B,DHRS7B (220690_s_at),0.0
220642_x_at,GPR89A|GPR89B,GPR89A|GPR89B (220642_x_at),0.0
220617_s_at,ZNF532,ZNF532 (220617_s_at),0.0
222282_at,,222282_at,0.0
222313_at,,222313_at,0.0
220572_at,LOC100506282,LOC100506282 (220572_at),0.0
222339_x_at,,222339_x_at,0.0
223020_at,CLPTM1L,CLPTM1L (223020_at),0.0
222997_s_at,MRPS21,MRPS21 (222997_s_at),0.0
222995_s_at,RHBDD2,RHBDD2 (222995_s_at),0.0
222984_at,PAIP2,PAIP2 (222984_at),0.0
222887_s_at,TMEM127,TMEM127 (222887_s_at),0.0
222796_at,ATP5J2-PTCD1|PTCD1,ATP5J2-PTCD1|PTCD1 (222796_at),0.0
222759_at,SUV420H1,SUV420H1 (222759_at),0.0
222633_at,TBL1XR1,TBL1XR1 (222633_at),0.0
222621_at,DNAJC1,DNAJC1 (222621_at),0.0
222609_s_at,EXOSC1,EXOSC1 (222609_s_at),0.0
222606_at,ZWILCH,ZWILCH (222606_at),0.0
222514_at,RRAGC,RRAGC (222514_at),0.0
222469_s_at,TOLLIP,TOLLIP (222469_s_at),0.0
222430_s_at,YTHDF2,YTHDF2 (222430_s_at),0.0
222423_at,NDFIP1,NDFIP1 (222423_at),0.0
222418_s_at,TMEM43,TMEM43 (222418_s_at),0.0
222396_at,HN1,HN1 (222396_at),0.0
222378_at,,222378_at,0.0
222372_at,MAGI1,MAGI1 (222372_at),0.0
220578_at,ADAMTSL4,ADAMTSL4 (220578_at),0.0
220459_at,MCM3AP-AS1,MCM3AP-AS1 (220459_at),0.0
218354_at,TRAPPC2L,TRAPPC2L (218354_at),0.0
219365_s_at,CAMKV,CAMKV (219365_s_at),0.0
219319_at,HIF3A,HIF3A (219319_at),0.0
219203_at,EMC9,EMC9 (219203_at),0.0
219097_x_at,SMIM7,SMIM7 (219097_x_at),0.0
219019_at,PIDD1,PIDD1 (219019_at),0.0
218935_at,EHD3,EHD3 (218935_at),0.0
218897_at,TMEM177,TMEM177 (218897_at),0.0
218805_at,GIMAP1-GIMAP5|GIMAP5,GIMAP1-GIMAP5|GIMAP5 (218805_at),0.0
218679_s_at,VPS28,VPS28 (218679_s_at),0.0
218651_s_at,LARP6,LARP6 (218651_s_at),0.0
218628_at,CCDC53,CCDC53 (218628_at),0.0
218625_at,NRN1,NRN1 (218625_at),0.0
218579_s_at,DHX35,DHX35 (218579_s_at),0.0
218557_at,NIT2,NIT2 (218557_at),0.0
218546_at,C1orf115,C1orf115 (218546_at),0.0
218504_at,FAHD2A,FAHD2A (218504_at),0.0
218500_at,THEM6,THEM6 (218500_at),0.0
218491_s_at,THYN1,THYN1 (218491_s_at),0.0
218488_at,EIF2B3,EIF2B3 (218488_at),0.0
218380_at,LOC728392,LOC728392 (218380_at),0.0
219338_s_at,LRRC49,LRRC49 (219338_s_at),0.0
219375_at,CEPT1,CEPT1 (219375_at),0.0
220370_s_at,USP36,USP36 (220370_s_at),0.0
219392_x_at,PRR11,PRR11 (219392_x_at),0.0
220329_s_at,RMND1,RMND1 (220329_s_at),0.0
220316_at,NPAS3,NPAS3 (220316_at),0.0
220261_s_at,ZDHHC4,ZDHHC4 (220261_s_at),0.0
220183_s_at,NUDT6,NUDT6 (220183_s_at),0.0
220081_x_at,HSD17B7,HSD17B7 (220081_x_at),0.0
220072_at,CSPP1,CSPP1 (220072_at),0.0
220071_x_at,HAUS2,HAUS2 (220071_x_at),0.0
219961_s_at,KIZ,KIZ (219961_s_at),0.0
219945_at,DDX25,DDX25 (219945_at),0.0
219896_at,CALY,CALY (219896_at),0.0
219862_s_at,NARF,NARF (219862_s_at),0.0
219778_at,ZFPM2,ZFPM2 (219778_at),0.0
219665_at,NUDT18,NUDT18 (219665_at),0.0
219660_s_at,ATP8A2,ATP8A2 (219660_s_at),0.0
219659_at,ATP8A2,ATP8A2 (219659_at),0.0
219575_s_at,COG8|PDF,COG8|PDF (219575_s_at),0.0
219425_at,SULT4A1,SULT4A1 (219425_at),0.0
219408_at,PRMT7,PRMT7 (219408_at),0.0
219406_at,C1orf50,C1orf50 (219406_at),0.0
214428_x_at,C4A|C4B|C4B_2,C4A|C4B|C4B_2 (214428_x_at),0.0
214359_s_at,HSP90AB1,HSP90AB1 (214359_s_at),0.0
208682_s_at,MAGED2,MAGED2 (208682_s_at),0.0
210532_s_at,C14orf2,C14orf2 (210532_s_at),0.0
210501_x_at,EIF3K,EIF3K (210501_x_at),0.0
210418_s_at,IDH3B,IDH3B (210418_s_at),0.0
210415_s_at,ODF2,ODF2 (210415_s_at),0.0
210408_s_at,CPNE6,CPNE6 (210408_s_at),0.0
210404_x_at,CAMK2B,CAMK2B (210404_x_at),0.0
210367_s_at,PTGES,PTGES (210367_s_at),0.0
210364_at,SCN2B,SCN2B (210364_at),0.0
210252_s_at,MADD,MADD (210252_s_at),0.0
210222_s_at,RTN1,RTN1 (210222_s_at),0.0
210213_s_at,EIF6,EIF6 (210213_s_at),0.0
210193_at,MOBP,MOBP (210193_at),0.0
210156_s_at,PCMT1,PCMT1 (210156_s_at),0.0
210069_at,CHKB-CPT1B|CPT1B,CHKB-CPT1B|CPT1B (210069_at),0.0
