gene,gene_symbol,gene_label,F_score,p_value
205690_s_at,BUD31,BUD31,18.1800773641391,5.713999235719814e-05
214577_at,MAP1B,MAP1B,18.17575085095396,5.7244736993720584e-05
204711_at,KIAA0753,KIAA0753,18.17158104419368,5.734587506674047e-05
215499_at,LOC100996792|MAP2K3,LOC100996792|MAP2K3,18.16000768107829,5.76275514622178e-05
217620_s_at,PIK3CB,PIK3CB,18.15239591672181,5.7813586182394315e-05
240461_at,,240461_at,18.148716931178253,5.790372392205232e-05
202364_at,MXI1,MXI1,18.139948846961513,5.8119132638084215e-05
AFFX-HUMGAPDH/M33197_3_at,GAPDH,GAPDH,18.13645758822534,5.820513342416685e-05
204685_s_at,ATP2B2,ATP2B2,18.133805509574696,5.827055019855574e-05
244414_at,,244414_at,18.125859859609953,5.8466993410141446e-05
205012_s_at,HAGH,HAGH,18.118764722285217,5.864298598903347e-05
222759_at,SUV420H1,SUV420H1,18.112713127037924,5.8793525297775206e-05
222796_at,ATP5J2-PTCD1|PTCD1,ATP5J2-PTCD1|PTCD1,18.11234585339084,5.88026743971503e-05
217959_s_at,MIR3656|TRAPPC4,MIR3656|TRAPPC4,18.112338718379853,5.880285215088218e-05
218336_at,PFDN2,PFDN2,18.10964709157138,5.886994787854333e-05
225568_at,TMEM141,TMEM141,18.10716768252227,5.893182335660899e-05
220261_s_at,ZDHHC4,ZDHHC4,18.095727985068866,5.921817876919548e-05
1559402_a_at,C1orf61,C1orf61,18.09441853175261,5.925104800455135e-05
202802_at,DHPS,DHPS,18.09252053170791,5.929872402869129e-05
209902_at,ATR,ATR,18.08821000864865,5.940714735614864e-05
218251_at,MID1IP1,MID1IP1,18.08354811431988,5.9524638814106425e-05
238468_at,TNRC6B,TNRC6B,18.07414161832588,5.976243592356558e-05
224331_s_at,MRPL36,MRPL36,18.07181463276963,5.982141327642069e-05
234505_at,,234505_at,18.068246227601,5.991197092122293e-05
210130_s_at,TM7SF2,TM7SF2,18.06639323847669,5.995905110929574e-05
214739_at,LRCH3,LRCH3,18.059145945627662,6.0143554690077985e-05
208761_s_at,SUMO1,SUMO1,18.05908153740177,6.014519703343867e-05
1561850_at,LOC100133669,LOC100133669,18.055954901057767,6.022497865220145e-05
228544_s_at,CSRP2BP|PET117,CSRP2BP|PET117,18.049004338152702,6.040272550026632e-05
201000_at,AARS,AARS,18.047567011623062,6.043954969534432e-05
224129_s_at,DPY30,DPY30,18.047555886883178,6.043983480055135e-05
208644_at,PARP1,PARP1,18.043149513793463,6.055287056759239e-05
213762_x_at,LOC101928747|RBMX|SNORD61,LOC101928747|RBMX|SNORD61,18.032990295849576,6.0814313983632975e-05
202201_at,BLVRB,BLVRB,18.023934875819165,6.10483323529912e-05
239889_at,SERP2,SERP2,18.02173685352539,6.11052755091709e-05
201976_s_at,MYO10,MYO10,18.02023723299576,6.11441569070841e-05
237628_at,,237628_at,18.01705076923069,6.122685860458146e-05
212891_s_at,GADD45GIP1,GADD45GIP1,18.010352985834924,6.140106943958532e-05
217815_at,SUPT16H,SUPT16H,18.00040168093198,6.166084916167535e-05
206857_s_at,FKBP1B,FKBP1B,17.999344458257113,6.168851455032689e-05
236120_at,,236120_at,17.999030482625045,6.169673312432178e-05
201142_at,EIF2S1,EIF2S1,17.99138402485421,6.18972343623238e-05
217446_x_at,,217446_x_at,17.988701832432785,6.19677243638626e-05
233700_at,,233700_at,17.988042192592683,6.198507286113173e-05
200799_at,HSPA1A|HSPA1B,HSPA1A|HSPA1B,17.986108691889598,6.203595268993692e-05
225001_at,RAB3D,RAB3D,17.985820636136175,6.204353652479005e-05
232003_at,PNMAL2,PNMAL2,17.982474745687274,6.213169605251004e-05
217331_at,,217331_at,17.98135380771975,6.216126006607497e-05
1554007_at,,1554007_at,17.97855991188364,6.22350103903081e-05
1561657_at,,1561657_at,17.97556309737715,6.231421741362699e-05
1555982_at,ZFYVE16,ZFYVE16,17.9719191782675,6.241066768453389e-05
229300_at,RAB3C,RAB3C,17.96582565511795,6.257230007509133e-05
244350_at,MYO10,MYO10,17.96235240743937,6.266462193842328e-05
238430_x_at,SLFN5,SLFN5,17.962266949637428,6.266689524820094e-05
218080_x_at,FAF1,FAF1,17.954778000738365,6.286644339268943e-05
219019_at,PIDD1,PIDD1,17.954719853511023,6.286799532510175e-05
1555950_a_at,CD55,CD55,17.953704810380682,6.289509289067094e-05
215604_x_at,,215604_x_at,17.948720259885594,6.302833515632048e-05
224509_s_at,RTN4IP1,RTN4IP1,17.947881159756804,6.305079378097052e-05
218120_s_at,HMOX2,HMOX2,17.947608415624796,6.305809558963075e-05
200657_at,SLC25A5,SLC25A5,17.945627939878534,6.311114233156353e-05
208713_at,HNRNPUL1,HNRNPUL1,17.944085825491012,6.315247948391668e-05
220072_at,CSPP1,CSPP1,17.941635116705374,6.321822939539613e-05
201526_at,ARF5,ARF5,17.94064151820546,6.324490668697313e-05
1557685_at,ASAP1-IT2,ASAP1-IT2,17.931154776643773,6.350020288025701e-05
208643_s_at,XRCC5,XRCC5,17.928842641041253,6.356258524311212e-05
213550_s_at,IK|TMCO6,IK|TMCO6,17.925056394342743,6.366487618588443e-05
235119_at,TAF3,TAF3,17.922282163310808,6.373993376481817e-05
226579_at,RP11-73M18.8,RP11-73M18.8,17.917908454056686,6.38584509783386e-05
219028_at,HIPK2,HIPK2,17.917470220372287,6.387033859251927e-05
210252_s_at,MADD,MADD,17.91536223110344,6.392755221442074e-05
208953_at,LARP4B,LARP4B,17.91038032603379,6.406297778359042e-05
223334_at,TMEM126A,TMEM126A,17.907923655450798,6.412986750237956e-05
212703_at,TLN2,TLN2,17.90353287431672,6.424959816793101e-05
202623_at,EAPP,EAPP,17.901017453613104,6.431829408475688e-05
212993_at,NACC2,NACC2,17.900147305055032,6.434207538704471e-05
232311_at,B2M,B2M,17.89736391268706,6.441820684248069e-05
223532_at,ANKRD39,ANKRD39,17.892155623880477,6.456091370444863e-05
201600_at,PHB2,PHB2,17.883781417326432,6.479105017225376e-05
217923_at,PEF1,PEF1,17.881408814088708,6.485640668459882e-05
201991_s_at,KIF5B,KIF5B,17.881366673702544,6.48575681116433e-05
202737_s_at,LSM4,LSM4,17.879581038403114,6.49068015379734e-05
203662_s_at,TMOD1,TMOD1,17.878118966397096,6.494714238313053e-05
1556442_x_at,,1556442_x_at,17.87690502548752,6.498065654284706e-05
209228_x_at,TUSC3,TUSC3,17.875079762840805,6.503108146942209e-05
214011_s_at,NOP16,NOP16,17.87200721797697,6.511605508451951e-05
211615_s_at,LRPPRC,LRPPRC,17.868423328881644,6.52153149523236e-05
225121_at,TBC1D23,TBC1D23,17.860175912345618,6.544432940610042e-05
223056_s_at,XPO5,XPO5,17.859129613137004,6.547344226745108e-05
201186_at,LRPAP1,LRPAP1,17.85830616969514,6.549636364297601e-05
210156_s_at,PCMT1,PCMT1,17.857216503972897,6.552670829969611e-05
1556378_a_at,LOC101927424|LOC101929800|LOC440896,LOC101927424|LOC101929800|LOC440896,17.852154280375796,6.566786962647972e-05
239826_at,,239826_at,17.851415369497964,6.568850053746251e-05
205761_s_at,DUS4L,DUS4L,17.843902997459328,6.589863091946341e-05
216977_x_at,SNRPA1,SNRPA1,17.843270664558887,6.59163496440801e-05
243618_s_at,ZNF827,ZNF827,17.842821948604463,6.592892618114607e-05
230949_at,SLC23A3,SLC23A3,17.842176771357824,6.594701343838594e-05
208909_at,UQCRFS1,UQCRFS1,17.84077758052734,6.598625670915971e-05
220999_s_at,CYFIP2,CYFIP2,17.840464088189137,6.599505256644724e-05
223002_s_at,XRN2,XRN2,17.83932390933592,6.602705349520596e-05
209192_x_at,KAT5,KAT5,17.836383507309726,6.610965438359598e-05
230006_s_at,SVIP,SVIP,17.83267277989166,6.621404708455232e-05
244709_at,AMER3,AMER3,17.815683078968753,6.669418749579696e-05
1555284_at,ALS2,ALS2,17.81284541415675,6.677473094572351e-05
206489_s_at,DLGAP1,DLGAP1,17.811499719591097,6.681296179163823e-05
244804_at,SQSTM1,SQSTM1,17.8085657410045,6.689639363771696e-05
238560_at,CALCOCO2,CALCOCO2,17.808097005581775,6.690973274141386e-05
223223_at,ARV1,ARV1,17.797507002868787,6.721183109639871e-05
208598_s_at,HUWE1,HUWE1,17.793063543776903,6.733900697817018e-05
215698_at,KDM5A,KDM5A,17.786826308793895,6.751794100724422e-05
214306_at,OPA1,OPA1,17.783011980508064,6.762760805746458e-05
222984_at,PAIP2,PAIP2,17.775500708059866,6.784410438163899e-05
224618_at,PTBP3,PTBP3,17.774464299412283,6.787403268286998e-05
235396_at,TANGO2,TANGO2,17.77441186511073,6.787554718624396e-05
231016_s_at,ARNT,ARNT,17.774189889805367,6.788195906882015e-05
236465_at,RNF175,RNF175,17.75383174302647,6.847267847340248e-05
232695_at,KIF6,KIF6,17.752448329265025,6.851301190375397e-05
221515_s_at,LCMT1,LCMT1,17.752180475538545,6.852082400928916e-05
1558295_a_at,PPFIA2,PPFIA2,17.75188576467997,6.852942047930745e-05
226195_at,IFT43,IFT43,17.751627019041283,6.853696879042177e-05
205031_at,EFNB3,EFNB3,17.750608450894568,6.856669151129695e-05
212787_at,YLPM1,YLPM1,17.749714535832428,6.859278769310633e-05
225044_at,NT5C3B,NT5C3B,17.745198129304875,6.872479238861776e-05
224799_at,NDFIP2,NDFIP2,17.735309051478257,6.901474382713513e-05
229099_at,C11orf83,C11orf83,17.733569726356954,6.906587175430986e-05
218125_s_at,CCDC25,CCDC25,17.731812816310267,6.911755623779706e-05
202077_at,NDUFAB1,NDUFAB1,17.730853608842384,6.914579086677324e-05
63009_at,SHQ1,SHQ1,17.724217197436097,6.934146210527658e-05
210600_s_at,GRK4,GRK4,17.72125064746288,6.942911386294361e-05
231530_s_at,C11orf1,C11orf1,17.718799480933153,6.950162391789991e-05
213400_s_at,TBL1X,TBL1X,17.709478090202975,6.977808165757002e-05
1554250_s_at,STAG3L2|STAG3L3|TRIM73,STAG3L2|STAG3L3|TRIM73,17.708798014956386,6.979829593648094e-05
215991_s_at,EMC1,EMC1,17.704861894058517,6.991541023119013e-05
203860_at,PCCA,PCCA,17.699893074466317,7.00635405076479e-05
224057_s_at,THAP4,THAP4,17.69866374587076,7.010023911081032e-05
240830_at,SCARNA17,SCARNA17,17.69530177060999,7.020070391039643e-05
220617_s_at,ZNF532,ZNF532,17.687856710950175,7.042371083815854e-05
225446_at,BRWD1,BRWD1,17.686652919946695,7.045983734056758e-05
212573_at,ENDOD1,ENDOD1,17.685920234385872,7.048183503389368e-05
219255_x_at,IL17RB,IL17RB,17.676130360479842,7.077644034551148e-05
1569641_at,,1569641_at,17.675083270788015,7.080802533243997e-05
209372_x_at,TUBB2A|TUBB2B,TUBB2A|TUBB2B,17.674239480803287,7.083348844861936e-05
203785_s_at,DDX28,DDX28,17.67395625848817,7.08420373864215e-05
204246_s_at,DCTN3,DCTN3,17.669495421977995,7.097682612601393e-05
227297_at,ITGA9,ITGA9,17.664924990155157,7.111520063587873e-05
243414_at,,243414_at,17.66287041425849,7.117749561229857e-05
204701_s_at,STOML1,STOML1,17.65702045650651,7.135517531427061e-05
226544_x_at,BLOC1S5|EEF1E1-BLOC1S5,BLOC1S5|EEF1E1-BLOC1S5,17.651347452520568,7.15279171796255e-05
1556373_a_at,FAM185A,FAM185A,17.65077711414736,7.154530770586339e-05
229776_at,SLCO3A1,SLCO3A1,17.6460778186378,7.16887627441357e-05
37796_at,LRCH4|SAP25,LRCH4|SAP25,17.638651385387142,7.191607381230194e-05
213132_s_at,MCAT,MCAT,17.633761193888226,7.206616026785443e-05
213744_at,ATRNL1,ATRNL1,17.631378200985033,7.213941446059367e-05
212186_at,ACACA,ACACA,17.629112025101865,7.22091488646944e-05
221893_s_at,ADCK2,ADCK2,17.627114383226335,7.22706776139308e-05
235538_at,,235538_at,17.621899940076535,7.243154088180363e-05
229905_at,RAP1GDS1,RAP1GDS1,17.62011563627637,7.248667059657481e-05
239603_x_at,,239603_x_at,17.61795883871873,7.255336702135943e-05
203112_s_at,MIR943|NELFA,MIR943|NELFA,17.613961110256156,7.267715943802282e-05
200913_at,PPM1G,PPM1G,17.609470546117418,7.281647256369846e-05
231166_at,GPR155,GPR155,17.60687020704344,7.289727008974062e-05
201529_s_at,RPA1,RPA1,17.599946795196715,7.311284475435543e-05
217773_s_at,NDUFA4,NDUFA4,17.598601853360794,7.315479846655768e-05
226391_at,BRAF,BRAF,17.590591251256715,7.340519346357116e-05
227663_at,,227663_at,17.58884964612883,7.345974930643614e-05
1558702_at,TEX10,TEX10,17.588422714779835,7.347312932475737e-05
219445_at,GLTSCR1,GLTSCR1,17.587221374390882,7.351079278775475e-05
210598_at,,210598_at,17.58721803002564,7.351089766539721e-05
202012_s_at,EXT2,EXT2,17.583213595461306,7.363658549853275e-05
203509_at,SORL1,SORL1,17.582623078877717,7.365513887398645e-05
201347_x_at,GRHPR,GRHPR,17.57748036355397,7.38169211724183e-05
231695_at,,231695_at,17.577038086061272,7.383085167260912e-05
236817_at,ADAT2,ADAT2,17.575247706642973,7.388727130041392e-05
218117_at,RBX1,RBX1,17.573669506734024,7.393704144652357e-05
222418_s_at,TMEM43,TMEM43,17.57251966801579,7.397332454867876e-05
205827_at,CCK,CCK,17.569838114575717,7.40580121726212e-05
208121_s_at,PTPRO,PTPRO,17.568318496169596,7.410604844962749e-05
204002_s_at,ICA1,ICA1,17.568082330791675,7.411351669783958e-05
223216_x_at,FBXO16|ZNF395,FBXO16|ZNF395,17.567150298455903,7.4142997893503e-05
240230_s_at,AGAP9,AGAP9,17.558441317141906,7.441905744126631e-05
203264_s_at,ARHGEF9,ARHGEF9,17.554386180731747,7.454795958723464e-05
219575_s_at,COG8|PDF,COG8|PDF,17.55058794490528,7.466890432031489e-05
202432_at,PPP3CB,PPP3CB,17.54764380826369,7.476279169995958e-05
226779_at,LMBRD2,LMBRD2,17.546393244716956,7.480270850925874e-05
1559101_at,,1559101_at,17.540499694578546,7.49911210637218e-05
201993_x_at,HNRNPDL,HNRNPDL,17.538901812675984,7.504228846061105e-05
1558299_at,,1558299_at,17.53310215383351,7.522830783291648e-05
212624_s_at,CHN1,CHN1,17.53299314663552,7.523180869891882e-05
204513_s_at,ELMO1,ELMO1,17.52689614532718,7.542788715703324e-05
240521_at,,240521_at,17.526804786652207,7.543082923880818e-05
206349_at,LGI1,LGI1,17.524747482545788,7.549711325765099e-05
200030_s_at,SLC25A3,SLC25A3,17.523557057945762,7.553549482064355e-05
202000_at,NDUFA6,NDUFA6,17.51997667154635,7.56510546080349e-05
200932_s_at,DCTN2,DCTN2,17.51943239232471,7.56686376018962e-05
1556813_at,,1556813_at,17.5189491805105,7.568425133794781e-05
201481_s_at,PYGB,PYGB,17.51558609537733,7.579301275895758e-05
244194_at,ADAM22,ADAM22,17.51368478188345,7.58545721017525e-05
220183_s_at,NUDT6,NUDT6,17.512683584429677,7.588700886044404e-05
1558592_at,AX747507,AX747507,17.511040158166768,7.594028353093775e-05
201020_at,YWHAH,YWHAH,17.51024491551434,7.596607661960714e-05
209336_at,PWP2,PWP2,17.509686051317416,7.598420835744406e-05
201243_s_at,ATP1B1,ATP1B1,17.50874201803616,7.601484662013337e-05
235640_at,,235640_at,17.50710976227066,7.606785095119978e-05
214432_at,ATP1A3|LOC101927137,ATP1A3|LOC101927137,17.506641595040875,7.608306080243706e-05
216751_at,,216751_at,17.506611553571055,7.608403689895821e-05
209853_s_at,PSME3,PSME3,17.505778227478583,7.611111817452995e-05
219833_s_at,EFHC1,EFHC1,17.505387844405018,7.61238081888483e-05
201241_at,DDX1,DDX1,17.504701830405935,7.614611343537572e-05
227830_at,GABRB3,GABRB3,17.49490068236888,7.646552752545246e-05
205092_x_at,ZBTB1,ZBTB1,17.49355387365531,7.65095271209695e-05
223183_at,AGPAT3,AGPAT3,17.49127117340526,7.658416146886945e-05
200697_at,HK1,HK1,17.489914896507223,7.662854135665608e-05
1560119_at,LINC00937,LINC00937,17.48911851025899,7.665461294223615e-05
209421_at,MSH2,MSH2,17.486914656535085,7.672680898500841e-05
203053_at,BCAS2,BCAS2,17.48488016961947,7.679351897254493e-05
203567_s_at,TRIM38,TRIM38,17.483382929317685,7.684265106104983e-05
230950_at,CNDP2,CNDP2,17.477911530784606,7.702247133436067e-05
231506_at,,231506_at,17.474324141780375,7.714060812068941e-05
200699_at,KDELR2,KDELR2,17.473877264709948,7.71553373690298e-05
218212_s_at,MOCS2,MOCS2,17.46111342888761,7.757726502892519e-05
211483_x_at,CAMK2B,CAMK2B,17.459593794954767,7.762765703158367e-05
241457_at,,241457_at,17.457396726925964,7.770057284581078e-05
209058_at,EDF1,EDF1,17.45662331106521,7.772625760391161e-05
213636_at,KIAA1045,KIAA1045,17.45640766316863,7.773342072443437e-05
240554_at,AKAP8L,AKAP8L,17.444581334898523,7.81272968253155e-05
209158_s_at,CYTH2,CYTH2,17.442399229845204,7.820019645054209e-05
223104_at,JAGN1,JAGN1,17.43868877439502,7.832431616757588e-05
223207_x_at,PHPT1,PHPT1,17.43688356090633,7.838477641547861e-05
243025_at,,243025_at,17.435375616879384,7.843531739357279e-05
1554701_a_at,TBC1D16,TBC1D16,17.43250661347529,7.853156909016892e-05
207776_s_at,CACNB2,CACNB2,17.43202361558582,7.854778507536568e-05
215535_s_at,AGPAT1,AGPAT1,17.4318551861775,7.855344067131252e-05
226648_at,HIF1AN,HIF1AN,17.425378714184532,7.87712292367671e-05
213268_at,CAMTA1,CAMTA1,17.41729972924993,7.904377953380997e-05
213738_s_at,ATP5A1,ATP5A1,17.41694925181168,7.905562512094158e-05
209001_s_at,ANAPC13,ANAPC13,17.41488800538102,7.912532906066047e-05
203109_at,UBE2M,UBE2M,17.41449853790937,7.913850656565862e-05
1566783_at,,1566783_at,17.41207167214678,7.922066977292327e-05
201394_s_at,RBM5,RBM5,17.40966647118427,7.930218628465809e-05
230644_at,LRFN5,LRFN5,17.40510486892397,7.945702468273691e-05
214671_s_at,ABR,ABR,17.400964051997448,7.959784990998609e-05
202593_s_at,GDE1,GDE1,17.40027806773855,7.962120441521268e-05
220948_s_at,ATP1A1,ATP1A1,17.3973539957491,7.972083444770529e-05
244433_at,,244433_at,17.394656116151683,7.981287158180852e-05
211752_s_at,NDUFS7,NDUFS7,17.386284921415992,8.009914969691439e-05
203094_at,MAD2L1BP,MAD2L1BP,17.385890501236993,8.011266416671083e-05
238622_at,RAP2B,RAP2B,17.383919536894854,8.018023280952186e-05
242366_at,,242366_at,17.38076727715578,8.028842081156791e-05
237999_at,,237999_at,17.378586973777907,8.036333856334992e-05
203771_s_at,BLVRA,BLVRA,17.36445653785571,8.085062726321903e-05
209227_at,TUSC3,TUSC3,17.363810050675074,8.087299414689056e-05
227434_at,WBSCR17,WBSCR17,17.362788535548475,8.090834909102755e-05
201123_s_at,EIF5A,EIF5A,17.357274631307195,8.109946232900641e-05
232140_at,LOC100132352,LOC100132352,17.35656984708466,8.112392384621977e-05
217932_at,MRPS7,MRPS7,17.349495876521257,8.136986766744989e-05
238716_at,LOC100506990,LOC100506990,17.344820902288333,8.153282635264323e-05
201118_at,PGD,PGD,17.344575147404242,8.154140209797343e-05
236302_at,PPM1E,PPM1E,17.3420385006612,8.162997407730982e-05
212088_at,PMPCA,PMPCA,17.33758396341978,8.178575308776845e-05
214857_at,RPARP-AS1,RPARP-AS1,17.332488151341988,8.196433398428993e-05
212988_x_at,ACTB|ACTG1,ACTB|ACTG1,17.327118496017768,8.215294671710855e-05
1559420_x_at,CACNB2,CACNB2,17.317880173383717,8.247849698256069e-05
222530_s_at,MKKS,MKKS,17.317295497825924,8.249914513217123e-05
224630_at,ERLEC1,ERLEC1,17.315284808124574,8.25701944733413e-05
232523_at,MEGF10,MEGF10,17.31475042708023,8.258908786832604e-05
235606_at,LINC00883,LINC00883,17.311928707338822,8.268892557307342e-05
224878_at,UBFD1,UBFD1,17.311528478287567,8.270309649689176e-05
232305_at,HMGCLL1,HMGCLL1,17.309466760679687,8.277613548821674e-05
212111_at,STX12,STX12,17.308236026561687,8.281976752222493e-05
201579_at,FAT1,FAT1,17.303011805718086,8.300524094523213e-05
203454_s_at,ATOX1,ATOX1,17.301897893539046,8.304484308853026e-05
218651_s_at,LARP6,LARP6,17.296362852994896,8.32419156467879e-05
227849_at,RP9,RP9,17.2895988998163,8.348339794570517e-05
227082_at,ZBTB20,ZBTB20,17.28337072584066,8.37063909795185e-05
204081_at,NRGN,NRGN,17.2815731466493,8.377086550385391e-05
212252_at,CAMKK2,CAMKK2,17.275515819942633,8.398850342808734e-05
233229_at,SCFD1,SCFD1,17.27272725347108,8.408889168295096e-05
237745_at,TSC22D1-AS1,TSC22D1-AS1,17.270349503400194,8.417458829192342e-05
204352_at,TRAF5,TRAF5,17.268610251862558,8.423732976686533e-05
1558740_s_at,,1558740_s_at,17.265678455006626,8.434320010121746e-05
223650_s_at,NRBF2,NRBF2,17.26496480725746,8.43689914451739e-05
209445_x_at,COA1,COA1,17.26127797988461,8.450236356533718e-05
237361_at,,237361_at,17.255535024111133,8.471054999770142e-05
1561107_at,,1561107_at,17.254292412200662,8.47556651610334e-05
228010_at,PPP2R2C,PPP2R2C,17.253858503938993,8.477142478257852e-05
202941_at,NDUFV2,NDUFV2,17.250451687146473,8.489526598993763e-05
206089_at,NELL1,NELL1,17.238189311085858,8.534256196446266e-05
1554964_x_at,,1554964_x_at,17.235382806212982,8.544527643909437e-05
226507_at,PAK1,PAK1,17.235069132175187,8.545676442319036e-05
232778_at,,232778_at,17.225483165599265,8.58086095721579e-05
224875_at,C5orf24,C5orf24,17.21789170121886,8.608830783464767e-05
233308_at,COPB1,COPB1,17.21747864835983,8.610355320459993e-05
222606_at,ZWILCH,ZWILCH,17.215337216225244,8.618263597493382e-05
203762_s_at,DYNC2LI1,DYNC2LI1,17.214714939681148,8.620563059675559e-05
224943_at,BTBD7,BTBD7,17.213502640504263,8.625044615015017e-05
1562550_at,,1562550_at,17.2093390472277,8.640454641260626e-05
226382_at,LOC283070,LOC283070,17.20849847661296,8.643569150502327e-05
207791_s_at,RAB1A,RAB1A,17.206735977128186,8.650103379187211e-05
233547_x_at,PDE1A,PDE1A,17.20632961438559,8.651610636582882e-05
237106_at,SLC11A2,SLC11A2,17.202350139792056,8.6663853955109e-05
1552302_at,TMEM106A,TMEM106A,17.20131146609174,8.670246002027522e-05
210011_s_at,EWSR1,EWSR1,17.194515687319985,8.6955487691347e-05
214176_s_at,,214176_s_at,17.19220679397078,8.70416280620377e-05
219365_s_at,CAMKV,CAMKV,17.18801701651147,8.719816538328538e-05
204619_s_at,VCAN,VCAN,17.18744417474891,8.721959028796978e-05
200620_at,TMEM59,TMEM59,17.185336076491488,8.72984822112737e-05
202205_at,VASP,VASP,17.180855354265674,8.746640998270347e-05
223757_at,DIO3OS,DIO3OS,17.1692509737461,8.790286724311386e-05
222548_s_at,MAP4K4,MAP4K4,17.168860523380307,8.791759162996836e-05
209300_s_at,NECAP1,NECAP1,17.164588201312416,8.807887267372124e-05
214737_x_at,HNRNPC,HNRNPC,17.16367048071984,8.81135566043329e-05
221062_at,HS3ST3B1,HS3ST3B1,17.159193161701715,8.828297251994841e-05
239901_at,,239901_at,17.156406799035505,8.838857438030593e-05
212728_at,DLG3,DLG3,17.1493126180577,8.865802897998298e-05
210364_at,SCN2B,SCN2B,17.139343329369904,8.903811962963538e-05
203906_at,IQSEC1,IQSEC1,17.137366223528108,8.911369852423256e-05
233775_x_at,LOC100289333,LOC100289333,17.134395023198824,8.9227403138409e-05
236916_at,,236916_at,17.13299395867657,8.928107225450053e-05
204793_at,GPRASP1,GPRASP1,17.12875967085187,8.944347311293176e-05
217795_s_at,TMEM43,TMEM43,17.126667558693075,8.952382588725137e-05
223363_at,PSMG3,PSMG3,17.126398433156922,8.95341677256094e-05
219660_s_at,ATP8A2,ATP8A2,17.12202674040753,8.97023338758996e-05
218105_s_at,MRPL4,MRPL4,17.121104142485827,8.973786510450603e-05
212122_at,RHOQ,RHOQ,17.120789401483297,8.97499897766906e-05
201173_x_at,NUDC,NUDC,17.120041408428502,8.97788112646361e-05
224825_at,DNTTIP1,DNTTIP1,17.119469041096494,8.980087203040568e-05
231713_s_at,ELP2,ELP2,17.11751888180914,8.987607903864301e-05
222409_at,CORO1C,CORO1C,17.11408643140732,9.000860773487295e-05
201113_at,TUFM,TUFM,17.113212923366437,9.004236649148479e-05
225295_at,SLC39A10,SLC39A10,17.111283791290923,9.011696856961027e-05
212178_s_at,POM121C,POM121C,17.109009436955727,9.020500272169672e-05
232471_at,,232471_at,17.10876122010002,9.02146158959722e-05
222780_s_at,BAALC,BAALC,17.104323937226848,9.03866454968876e-05
201269_s_at,NUDCD3,NUDCD3,17.102343712100282,9.046352623739022e-05
236488_s_at,CTD-3092A11.2,CTD-3092A11.2,17.100600751581084,9.053125115709958e-05
235601_at,,235601_at,17.092572764742684,9.084386433849352e-05
223380_s_at,LATS2,LATS2,17.085838726801896,9.11069490366915e-05
203865_s_at,ADARB1,ADARB1,17.08481576154239,9.114698282588708e-05
1569854_at,,1569854_at,17.083155120087063,9.121201073204594e-05
241686_x_at,,241686_x_at,17.081835180544015,9.126373145323772e-05
209180_at,RABGGTB,RABGGTB,17.081378688611647,9.12816257433692e-05
235376_at,,235376_at,17.080316976385728,9.13232584070997e-05
1553126_a_at,SLC39A12,SLC39A12,17.07719295760826,9.144587340816708e-05
202544_at,GMFB,GMFB,17.074549818605856,9.154974687672564e-05
223480_s_at,MRPL47,MRPL47,17.069746048800848,9.173884322179456e-05
200082_s_at,RPS7,RPS7,17.064566924919987,9.194316633187768e-05
213912_at,TBC1D30,TBC1D30,17.058305649540873,9.21908084721152e-05
218579_s_at,DHX35,DHX35,17.051971434078073,9.244203546570753e-05
224771_at,NAV1,NAV1,17.05028319738883,9.250911321853287e-05
219319_at,HIF3A,HIF3A,17.04988659136745,9.252487862068648e-05
210948_s_at,LEF1,LEF1,17.04258702288679,9.28155375236904e-05
228763_at,MDP1|NEDD8-MDP1,MDP1|NEDD8-MDP1,17.037432097554635,9.302136679409736e-05
210638_s_at,FBXO9,FBXO9,17.033575077925192,9.317568024531952e-05
218897_at,TMEM177,TMEM177,17.03072371256536,9.328992870807332e-05
214806_at,BICD1,BICD1,17.03003975888852,9.331735482935682e-05
208968_s_at,CIAPIN1,CIAPIN1,17.028800215838007,9.33670809342042e-05
216044_x_at,FAM69A,FAM69A,17.027857352290894,9.340492359886114e-05
205521_at,EXOG,EXOG,17.025554320902245,9.349742432356404e-05
209029_at,COPS7A,COPS7A,17.017976682733774,9.38024457392276e-05
231136_at,,231136_at,17.01507438319497,9.39195431442949e-05
201546_at,TRIP12,TRIP12,16.991785876355777,9.48646261788458e-05
226443_at,FAM122A,FAM122A,16.99111083435063,9.489216621136895e-05
212587_s_at,PTPRC,PTPRC,16.98789325604222,9.502354874947808e-05
219778_at,ZFPM2,ZFPM2,16.985529516513754,9.51201862272381e-05
201805_at,PRKAG1,PRKAG1,16.980356271300337,9.53320393805117e-05
227882_at,FKRP,FKRP,16.978979392950837,9.53885068289994e-05
224523_s_at,CMSS1,CMSS1,16.97306769663846,9.563134491355e-05
203182_s_at,SRPK2,SRPK2,16.971872303915138,9.568052617804568e-05
222423_at,NDFIP1,NDFIP1,16.970032376602294,9.575627608701148e-05
201947_s_at,CCT2,CCT2,16.96970671163988,9.576969017233806e-05
204206_at,MNT,MNT,16.96850615930593,9.581915746450374e-05
227252_at,LRP10,LRP10,16.966195044213936,9.591445833903e-05
225415_at,DTX3L,DTX3L,16.960630370860414,9.614432380926932e-05
200735_x_at,NACA,NACA,16.958197186658992,9.624501220317e-05
242320_at,,242320_at,16.95686950828913,9.629999914917128e-05
