gene,gene_display,gene_symbol,gene_label,coeficiente,odds_ratio,abs_coef
214857_at,RPARP-AS1 (214857_at),RPARP-AS1,RPARP-AS1,0.1250027604243646,1.1331515810417423,0.1250027604243646
229715_at,NCR3LG1|RP1-239B22.5 (229715_at),NCR3LG1|RP1-239B22.5,NCR3LG1|RP1-239B22.5,0.1073697142343457,1.1133457981871933,0.1073697142343457
242299_at,242299_at,,242299_at,0.1038778718513677,1.1094649497409688,0.1038778718513677
222809_x_at,CCDC85C (222809_x_at),CCDC85C,CCDC85C,-0.0985704774472885,0.9061318285056276,0.0985704774472885
1561778_at,1561778_at,,1561778_at,-0.0979282393482619,0.9067139678046432,0.0979282393482619
212162_at,KIDINS220 (212162_at),KIDINS220,KIDINS220,-0.0951600308209702,0.9092274184147976,0.0951600308209702
236901_at,236901_at,,236901_at,-0.0951430592620024,0.9092428495524894,0.0951430592620024
1556244_s_at,LOC375196 (1556244_s_at),LOC375196,LOC375196,0.0899829127032466,1.09415558738426,0.0899829127032466
1559394_a_at,1559394_a_at,,1559394_a_at,-0.0877306628591519,0.9160075583583348,0.0877306628591519
234677_at,RP11-338N10.1 (234677_at),RP11-338N10.1,RP11-338N10.1,-0.087656390905621,0.9160755945557024,0.087656390905621
241762_at,FBXO32 (241762_at),FBXO32,FBXO32,0.0874688615991813,1.0914082792053768,0.0874688615991813
1562935_at,1562935_at,,1562935_at,-0.0867819456013105,0.9168770029005704,0.0867819456013105
1553126_a_at,SLC39A12 (1553126_a_at),SLC39A12,SLC39A12,-0.0853014679860758,0.9182354240872505,0.0853014679860758
214577_at,MAP1B (214577_at),MAP1B,MAP1B,-0.0837973713631043,0.9196175780737132,0.0837973713631043
234314_at,RALGAPA2 (234314_at),RALGAPA2,RALGAPA2,-0.0835030839893554,0.9198882497412916,0.0835030839893554
242320_at,242320_at,,242320_at,0.0820587811552879,1.0855196160513485,0.0820587811552879
227959_at,ANKRD9 (227959_at),ANKRD9,ANKRD9,-0.0799894895675479,0.923126048789628,0.0799894895675479
229677_at,SLC39A3 (229677_at),SLC39A3,SLC39A3,0.0799653747382573,1.0832495592260716,0.0799653747382573
222264_at,HNRNPUL2 (222264_at),HNRNPUL2,HNRNPUL2,0.0770692665742551,1.0801168897982878,0.0770692665742551
211921_x_at,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA (211921_x_at),LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,-0.0770626625635754,0.92583183679244,0.0770626625635754
1556378_a_at,LOC101927424|LOC101929800|LOC440896 (1556378_a_at),LOC101927424|LOC101929800|LOC440896,LOC101927424|LOC101929800|LOC440896,0.0765176830584165,1.079521279406234,0.0765176830584165
227404_s_at,EGR1 (227404_s_at),EGR1,EGR1,0.0764305730480097,1.0794272463920185,0.0764305730480097
228774_at,CEP78 (228774_at),CEP78,CEP78,0.0751234914670002,1.0780172685989624,0.0751234914670002
205871_at,PLGLB1|PLGLB2 (205871_at),PLGLB1|PLGLB2,PLGLB1|PLGLB2,0.0747548122527657,1.0776198992948465,0.0747548122527657
201614_s_at,RUVBL1 (201614_s_at),RUVBL1,RUVBL1,0.0743058696047499,1.0771362183443296,0.0743058696047499
219445_at,GLTSCR1 (219445_at),GLTSCR1,GLTSCR1,-0.0734699498867882,0.9291640668574028,0.0734699498867882
236817_at,ADAT2 (236817_at),ADAT2,ADAT2,0.0730401494518019,1.075773727773086,0.0730401494518019
208549_x_at,PTMA (208549_x_at),PTMA,PTMA,-0.0729866126860583,0.9296132749672468,0.0729866126860583
243178_at,243178_at,,243178_at,-0.0729731006620379,0.92962583600901,0.0729731006620379
238468_at,TNRC6B (238468_at),TNRC6B,TNRC6B,-0.0728344580618348,0.9297547306870706,0.0728344580618348
236488_s_at,CTD-3092A11.2 (236488_s_at),CTD-3092A11.2,CTD-3092A11.2,-0.0726979884513993,0.9298816226112168,0.0726979884513993
233039_at,233039_at,,233039_at,-0.0723473572289138,0.9302077253088724,0.0723473572289138
1560119_at,LINC00937 (1560119_at),LINC00937,LINC00937,-0.0723214710586557,0.9302318051360912,0.0723214710586557
222513_s_at,SORBS1 (222513_s_at),SORBS1,SORBS1,-0.0719190761791585,0.9306062009736554,0.0719190761791585
231506_at,231506_at,,231506_at,-0.0700504413423949,0.9323467898961698,0.0700504413423949
239826_at,239826_at,,239826_at,0.0699184411004848,1.0724207122342193,0.0699184411004848
227730_at,DYM (227730_at),DYM,DYM,0.069381572260859,1.0718451174941168,0.069381572260859
204513_s_at,ELMO1 (204513_s_at),ELMO1,ELMO1,0.0689332582760664,1.0713647020349433,0.0689332582760664
209291_at,ID4 (209291_at),ID4,ID4,-0.0671339506503501,0.9350699397209778,0.0671339506503501
232140_at,LOC100132352 (232140_at),LOC100132352,LOC100132352,0.0669020408885464,1.0691907360699824,0.0669020408885464
1562063_x_at,1562063_x_at,,1562063_x_at,0.0666411745131248,1.0689118565347575,0.0666411745131248
243830_at,243830_at,,243830_at,-0.0662288992531811,0.935916609158258,0.0662288992531811
209192_x_at,KAT5 (209192_x_at),KAT5,KAT5,0.0657261603097552,1.0679342343411842,0.0657261603097552
215991_s_at,EMC1 (215991_s_at),EMC1,EMC1,0.065393212769501,1.0675787274505637,0.065393212769501
1569129_s_at,C3orf38 (1569129_s_at),C3orf38,C3orf38,-0.0649355515962529,0.9371278578257634,0.0649355515962529
243031_at,243031_at,,243031_at,-0.064902755507945,0.9371585924577296,0.064902755507945
215789_s_at,AJAP1 (215789_s_at),AJAP1,AJAP1,-0.0647920005939502,0.9372623931251476,0.0647920005939502
219255_x_at,IL17RB (219255_x_at),IL17RB,IL17RB,-0.0644088391872381,0.937621584711938,0.0644088391872381
205761_s_at,DUS4L (205761_s_at),DUS4L,DUS4L,0.0643842859497396,1.0665021618195238,0.0643842859497396
219543_at,PBLD (219543_at),PBLD,PBLD,0.0643589061737123,1.0664750945770058,0.0643589061737123
220040_x_at,ZC4H2 (220040_x_at),ZC4H2,ZC4H2,0.0643219863064081,1.0664357211848656,0.0643219863064081
210461_s_at,ABLIM1 (210461_s_at),ABLIM1,ABLIM1,-0.0635391912784097,0.9384373400208924,0.0635391912784097
208623_s_at,EZR (208623_s_at),EZR,EZR,-0.0634574453362332,0.9385140566010178,0.0634574453362332
213629_x_at,MT1F (213629_x_at),MT1F,MT1F,-0.062506385310432,0.9394070643885968,0.062506385310432
210640_s_at,GPER1 (210640_s_at),GPER1,GPER1,-0.0623472350569614,0.9395565831586656,0.0623472350569614
231311_at,231311_at,,231311_at,-0.0617700819123566,0.9400990077111308,0.0617700819123566
210524_x_at,210524_x_at,,210524_x_at,-0.0617450187812559,0.940122569831078,0.0617450187812559
211500_at,MAPK11 (211500_at),MAPK11,MAPK11,0.0617098248131412,1.063653654045196,0.0617098248131412
214375_at,PPFIBP1 (214375_at),PPFIBP1,PPFIBP1,-0.0616939832447729,0.9401705507151435,0.0616939832447729
207012_at,MMP16 (207012_at),MMP16,MMP16,-0.0608377760050462,0.940975876260827,0.0608377760050462
210987_x_at,TPM1 (210987_x_at),TPM1,TPM1,0.0607703361565583,1.0626548327667846,0.0607703361565583
236808_at,FGFR1OP2 (236808_at),FGFR1OP2,FGFR1OP2,0.0600514418253258,1.0618911707604843,0.0600514418253258
230392_at,230392_at,,230392_at,-0.059779547433489,0.9419721708789728,0.059779547433489
1556364_at,ADAMTS9-AS2 (1556364_at),ADAMTS9-AS2,ADAMTS9-AS2,-0.0596610199232479,0.9420838271121404,0.0596610199232479
231735_s_at,MALAT1 (231735_s_at),MALAT1,MALAT1,-0.059390443847803,0.9423387669455748,0.059390443847803
231016_s_at,ARNT (231016_s_at),ARNT,ARNT,-0.0593453563887584,0.9423812555639804,0.0593453563887584
237018_at,237018_at,,237018_at,-0.0593427227280767,0.9423837374797086,0.0593427227280767
211715_s_at,BDH1 (211715_s_at),BDH1,BDH1,0.0581979798198421,1.0599248186638923,0.0581979798198421
241216_at,241216_at,,241216_at,-0.0579509526412302,0.9436962321093848,0.0579509526412302
222614_at,222614_at,,222614_at,0.0575927318411543,1.0592834954092143,0.0575927318411543
220329_s_at,RMND1 (220329_s_at),RMND1,RMND1,0.0575182065847675,1.0592045549766973,0.0575182065847675
228556_at,YTHDC1 (228556_at),YTHDC1,YTHDC1,-0.0573962205434513,0.9442198759274774,0.0573962205434513
215529_x_at,DIP2A (215529_x_at),DIP2A,DIP2A,-0.0573055667357271,0.9443054769345288,0.0573055667357271
1561167_at,1561167_at,,1561167_at,0.0572330338182924,1.058902541748512,0.0572330338182924
230272_at,LINC00461|MIR9-2 (230272_at),LINC00461|MIR9-2,LINC00461|MIR9-2,0.0571397541276152,1.058803772253626,0.0571397541276152
208953_at,LARP4B (208953_at),LARP4B,LARP4B,0.0569933680276779,1.0586487894427483,0.0569933680276779
31874_at,GAS2L1 (31874_at),GAS2L1,GAS2L1,-0.0567592750844088,0.9448214840652334,0.0567592750844088
214771_x_at,MPRIP (214771_x_at),MPRIP,MPRIP,0.055919770948582,1.057512837081292,0.055919770948582
242573_at,242573_at,,242573_at,-0.0552045262872721,0.9462915866550764,0.0552045262872721
213479_at,NPTX2 (213479_at),NPTX2,NPTX2,0.0551119115920393,1.056658860434149,0.0551119115920393
204711_at,KIAA0753 (204711_at),KIAA0753,KIAA0753,0.0550224759473997,1.0565643616936429,0.0550224759473997
219193_at,WDR70 (219193_at),WDR70,WDR70,0.0545946458494595,1.0561124283415375,0.0545946458494595
238836_at,238836_at,,238836_at,-0.0543691353737835,0.9470824403380758,0.0543691353737835
219833_s_at,EFHC1 (219833_s_at),EFHC1,EFHC1,0.0540498658792503,1.0555372361351107,0.0540498658792503
232696_at,232696_at,,232696_at,0.0539358542197303,1.0554168994431572,0.0539358542197303
219463_at,LAMP5 (219463_at),LAMP5,LAMP5,0.0533181884372515,1.054765205823265,0.0533181884372515
200637_s_at,PTPRF (200637_s_at),PTPRF,PTPRF,0.0533030932360359,1.0547492840504191,0.0533030932360359
238017_at,SDR16C5 (238017_at),SDR16C5,SDR16C5,0.0530077007588034,1.054437765058993,0.0530077007588034
1552507_at,KCNE4 (1552507_at),KCNE4,KCNE4,-0.0528679772094202,0.94850522852358,0.0528679772094202
217546_at,MT1M (217546_at),MT1M,MT1M,-0.0524604143786107,0.9488918827871556,0.0524604143786107
212178_s_at,POM121C (212178_s_at),POM121C,POM121C,-0.0522657287353948,0.9490766363975524,0.0522657287353948
237305_at,237305_at,,237305_at,-0.0519470090747723,0.9493791739907884,0.0519470090747723
231887_s_at,PALD1 (231887_s_at),PALD1,PALD1,-0.0519263899891679,0.949398749523062,0.0519263899891679
212859_x_at,MT1E (212859_x_at),MT1E,MT1E,-0.0517264076149935,0.9495886315249236,0.0517264076149935
210948_s_at,LEF1 (210948_s_at),LEF1,LEF1,-0.0513662474691117,0.9499306971004776,0.0513662474691117
201677_at,HMCES (201677_at),HMCES,HMCES,0.0512279749647202,1.052562823905723,0.0512279749647202
217941_s_at,ERBB2IP (217941_s_at),ERBB2IP,ERBB2IP,-0.0510844373925375,0.950198434866796,0.0510844373925375
233031_at,ZEB2 (233031_at),ZEB2,ZEB2,-0.0510538580288984,0.9502274917745336,0.0510538580288984
1557286_at,1557286_at,,1557286_at,-0.0509808083493838,0.950296908123664,0.0509808083493838
243203_at,243203_at,,243203_at,-0.0509700935602963,0.9503070904091554,0.0509700935602963
238354_x_at,238354_x_at,,238354_x_at,-0.0508091505795132,0.9504600479733382,0.0508091505795132
244697_at,244697_at,,244697_at,0.050781855543209,1.0520933599139062,0.050781855543209
225234_at,CBL (225234_at),CBL,CBL,-0.0507369266069711,0.9505286964527484,0.0507369266069711
208713_at,HNRNPUL1 (208713_at),HNRNPUL1,HNRNPUL1,-0.050626393607661,0.9506337670472748,0.050626393607661
1560116_a_at,NEDD1 (1560116_a_at),NEDD1,NEDD1,-0.0505531323067977,0.9507034142648848,0.0505531323067977
233057_at,HSPB8 (233057_at),HSPB8,HSPB8,0.0503961208346695,1.0516876092494518,0.0503961208346695
210701_at,CFDP1 (210701_at),CFDP1,CFDP1,-0.0503662713595189,0.9508810802043516,0.0503662713595189
215645_at,FLCN (215645_at),FLCN,FLCN,0.0502892920210567,1.051575264710788,0.0502892920210567
230150_at,BCAP29 (230150_at),BCAP29,BCAP29,0.0500887755801013,1.0513644277201597,0.0500887755801013
226648_at,HIF1AN (226648_at),HIF1AN,HIF1AN,0.0500576717487256,1.0513317267668505,0.0500576717487256
241837_at,241837_at,,241837_at,-0.0499795288257918,0.9512488974832916,0.0499795288257918
238009_at,SOX5 (238009_at),SOX5,SOX5,-0.0497783269392742,0.951440309811628,0.0497783269392742
241226_at,241226_at,,241226_at,-0.0496634525202928,0.9515496122423196,0.0496634525202928
204094_s_at,TSC22D2 (204094_s_at),TSC22D2,TSC22D2,-0.0495354247721434,0.9516714447952348,0.0495354247721434
225493_at,CCNT1 (225493_at),CCNT1,CCNT1,-0.0494730668364071,0.9517307909123628,0.0494730668364071
225741_at,THUMPD3 (225741_at),THUMPD3,THUMPD3,0.0494457270167823,1.0506885666644197,0.0494457270167823
210011_s_at,EWSR1 (210011_s_at),EWSR1,EWSR1,0.0494194837474663,1.0506609935232034,0.0494194837474663
220155_s_at,BRD9 (220155_s_at),BRD9,BRD9,0.0493884449592476,1.0506283827852374,0.0493884449592476
238078_at,SEC22A (238078_at),SEC22A,SEC22A,0.0493186425146184,1.0505550489151936,0.0493186425146184
204930_s_at,BNIP1 (204930_s_at),BNIP1,BNIP1,0.0493078473621319,1.0505437080744582,0.0493078473621319
232028_at,ZNF678 (232028_at),ZNF678,ZNF678,-0.049289896132075,0.9519051360786448,0.049289896132075
204352_at,TRAF5 (204352_at),TRAF5,TRAF5,0.049255920371496,1.0504891579174915,0.049255920371496
203031_s_at,UROS (203031_s_at),UROS,UROS,-0.0492127171977983,0.951978605937706,0.0492127171977983
212122_at,RHOQ (212122_at),RHOQ,RHOQ,-0.0489941765297037,0.952186674713176,0.0489941765297037
241008_at,241008_at,,241008_at,0.0487512718596515,1.0499591638688412,0.0487512718596515
1552362_a_at,LEAP2 (1552362_a_at),LEAP2,LEAP2,-0.0486127290992471,0.9525499531549696,0.0486127290992471
227051_at,BACE2 (227051_at),BACE2,BACE2,-0.0485033999595337,0.952654100314938,0.0485033999595337
1554260_a_at,FRYL (1554260_a_at),FRYL,FRYL,-0.0484646969752579,0.9526909715851122,0.0484646969752579
216101_at,216101_at,,216101_at,0.048432164438694,1.0496241675606952,0.048432164438694
235377_at,MLIP (235377_at),MLIP,MLIP,0.0482182916410523,1.049399705507526,0.0482182916410523
244433_at,244433_at,,244433_at,0.0481043624982536,1.0492801551088906,0.0481043624982536
242609_x_at,242609_x_at,,242609_x_at,-0.0477415738497687,0.9533801336025756,0.0477415738497687
222983_s_at,PAIP2 (222983_s_at),PAIP2,PAIP2,0.0474858675213369,1.0486313812559438,0.0474858675213369
232883_at,232883_at,,232883_at,-0.0474034214549059,0.9537025758922116,0.0474034214549059
235213_at,ITPKB (235213_at),ITPKB,ITPKB,-0.0473319394779861,0.9537707508743422,0.0473319394779861
200748_s_at,FTH1 (200748_s_at),FTH1,FTH1,0.0471752458615519,1.048305704219585,0.0471752458615519
237072_at,237072_at,,237072_at,-0.0471660609153596,0.9539289741181316,0.0471660609153596
1554251_at,HP1BP3 (1554251_at),HP1BP3,HP1BP3,-0.0469074080835505,0.9541757424609216,0.0469074080835505
206483_at,LRRC6 (206483_at),LRRC6,LRRC6,0.0468046816516662,1.0479173116112264,0.0468046816516662
231713_s_at,ELP2 (231713_s_at),ELP2,ELP2,0.0462792787432715,1.0473668774204732,0.0462792787432715
226879_at,HVCN1 (226879_at),HVCN1,HVCN1,-0.0461184920037268,0.9549288040592708,0.0461184920037268
214333_x_at,IDH3G (214333_x_at),IDH3G,IDH3G,0.0461037433524088,1.0471830436014111,0.0461037433524088
32099_at,SAFB2 (32099_at),SAFB2,SAFB2,-0.0460884802266353,0.954957463599736,0.0460884802266353
209424_s_at,AMACR|C1QTNF3-AMACR (209424_s_at),AMACR|C1QTNF3-AMACR,AMACR|C1QTNF3-AMACR,0.0458183337488882,1.0468842101511204,0.0458183337488882
1555982_at,ZFYVE16 (1555982_at),ZFYVE16,ZFYVE16,0.0457945021622229,1.0468592615366212,0.0457945021622229
209093_s_at,GBA|GBAP1 (209093_s_at),GBA|GBAP1,GBA|GBAP1,0.0456538546877302,1.0467120337791858,0.0456538546877302
1553274_a_at,SNRNP48 (1553274_a_at),SNRNP48,SNRNP48,-0.0455995183114344,0.9554245156060897,0.0455995183114344
209950_s_at,VILL (209950_s_at),VILL,VILL,0.0454399571317738,1.0464881685763336,0.0454399571317738
204745_x_at,MT1G (204745_x_at),MT1G,MT1G,-0.045374973757953,0.955639075065509,0.045374973757953
243233_at,243233_at,,243233_at,-0.0453344734178075,0.9556777795568728,0.0453344734178075
63009_at,SHQ1 (63009_at),SHQ1,SHQ1,0.0452983244760455,1.046339962173511,0.0452983244760455
1554770_x_at,ZNF785 (1554770_x_at),ZNF785,ZNF785,0.0452687586094095,1.0463090266830528,0.0452687586094095
232523_at,MEGF10 (232523_at),MEGF10,MEGF10,-0.0452272038310105,0.955780300215973,0.0452272038310105
229065_at,SLC35F3 (229065_at),SLC35F3,SLC35F3,0.0451769620646033,1.0462129835378855,0.0451769620646033
237628_at,237628_at,,237628_at,-0.0451661822797773,0.9558386251920524,0.0451661822797773
213457_at,MFHAS1 (213457_at),MFHAS1,MFHAS1,-0.0451537176241293,0.955850539465624,0.0451537176241293
240971_x_at,240971_x_at,,240971_x_at,0.0451230552912755,1.0461565870918184,0.0451230552912755
241215_at,241215_at,,241215_at,-0.0449365366654513,0.9560581545463432,0.0449365366654513
218251_at,MID1IP1 (218251_at),MID1IP1,MID1IP1,-0.0447899791411749,0.9561982823306776,0.0447899791411749
244610_x_at,244610_x_at,,244610_x_at,-0.0447782116923751,0.9562095344112111,0.0447782116923751
226360_at,ZNRF3 (226360_at),ZNRF3,ZNRF3,-0.0446216237369541,0.956359277030798,0.0446216237369541
211955_at,IPO5 (211955_at),IPO5,IPO5,0.0445960747310818,1.045605428145283,0.0445960747310818
228581_at,KCNJ10 (228581_at),KCNJ10,KCNJ10,-0.0444634295855256,0.9565105794423516,0.0444634295855256
208228_s_at,FGFR2 (208228_s_at),FGFR2,FGFR2,-0.0444477746703974,0.9565255536515016,0.0444477746703974
1554447_at,JPX (1554447_at),JPX,JPX,-0.0443849297328531,0.9565856683291122,0.0443849297328531
229656_s_at,EML6 (229656_s_at),EML6,EML6,0.0443744530010332,1.04537372493753,0.0443744530010332
1562062_at,1562062_at,,1562062_at,0.0442567800792524,1.0452507199942815,0.0442567800792524
219097_x_at,SMIM7 (219097_x_at),SMIM7,SMIM7,0.0442423462049603,1.045235633085667,0.0442423462049603
220609_at,LOC202181 (220609_at),LOC202181,LOC202181,0.044128196707236,1.045116326772654,0.044128196707236
242646_at,242646_at,,242646_at,0.0439706005750098,1.0449516334596836,0.0439706005750098
205521_at,EXOG (205521_at),EXOG,EXOG,0.0438064768455835,1.0447801461734816,0.0438064768455835
241613_at,241613_at,,241613_at,0.0437171705417714,1.0446868448865891,0.0437171705417714
1558854_a_at,1558854_a_at,,1558854_a_at,0.0437091188294202,1.0446784334024803,0.0437091188294202
1562550_at,1562550_at,,1562550_at,0.0436629403257788,1.0446301928294868,0.0436629403257788
240246_at,LOC642236 (240246_at),LOC642236,LOC642236,-0.0435539571207448,0.9573808951807364,0.0435539571207448
229035_s_at,KLHDC4|LOC100129637 (229035_s_at),KLHDC4|LOC100129637,KLHDC4|LOC100129637,-0.0433962633207337,0.9575318801165368,0.0433962633207337
239035_at,MTHFR (239035_at),MTHFR,MTHFR,-0.0433248538591125,0.9576002593940156,0.0433248538591125
222409_at,CORO1C (222409_at),CORO1C,CORO1C,-0.0432778047933306,0.9576453146515082,0.0432778047933306
224366_s_at,REPS1 (224366_s_at),REPS1,REPS1,0.0432521327340951,1.0442011389510997,0.0432521327340951
212451_at,SECISBP2L (212451_at),SECISBP2L,SECISBP2L,-0.0430307426649524,0.9578819417707736,0.0430307426649524
221899_at,N4BP2L2 (221899_at),N4BP2L2,N4BP2L2,0.0430263982209951,1.0439654533176117,0.0430263982209951
226428_at,TNPO2 (226428_at),TNPO2,TNPO2,0.0429849575835927,1.0439221916202026,0.0429849575835927
224156_x_at,IL17RB (224156_x_at),IL17RB,IL17RB,-0.04295884545399,0.9579508132866236,0.04295884545399
208121_s_at,PTPRO (208121_s_at),PTPRO,PTPRO,0.0429512022747336,1.0438869542989262,0.0429512022747336
232614_at,232614_at,,232614_at,0.0427976528353035,1.0437266783477213,0.0427976528353035
222282_at,222282_at,,222282_at,0.0423437168794371,1.0432530007980918,0.0423437168794371
231136_at,231136_at,,231136_at,0.0422194187454522,1.0431233344556274,0.0422194187454522
222548_s_at,MAP4K4 (222548_s_at),MAP4K4,MAP4K4,-0.0421592782708989,0.9587170656142278,0.0421592782708989
206973_at,PPFIA2 (206973_at),PPFIA2,PPFIA2,0.0421101699482961,1.0430093807108207,0.0421101699482961
211464_x_at,CASP6 (211464_x_at),CASP6,CASP6,-0.0420777633594949,0.958795218536164,0.0420777633594949
220796_x_at,SLC35E1 (220796_x_at),SLC35E1,SLC35E1,-0.0420692312270897,0.9588033991388168,0.0420692312270897
215269_at,TRAPPC10 (215269_at),TRAPPC10,TRAPPC10,-0.0420152366411749,0.9588551707290072,0.0420152366411749
201728_s_at,KIAA0100 (201728_s_at),KIAA0100,KIAA0100,-0.0419834053033595,0.9588856928576404,0.0419834053033595
201880_at,ARIH1 (201880_at),ARIH1,ARIH1,0.0419523423649117,1.0428447780505776,0.0419523423649117
214682_at,PKD1P1 (214682_at),PKD1P1,PKD1P1,-0.0419325446613211,0.9589344636398666,0.0419325446613211
220467_at,220467_at,,220467_at,-0.0419142849943446,0.9589519736236876,0.0419142849943446
209295_at,TNFRSF10B (209295_at),TNFRSF10B,TNFRSF10B,-0.0417161935777596,0.9591419525945604,0.0417161935777596
227260_at,227260_at,,227260_at,0.0416916941586552,1.0425729978508242,0.0416916941586552
239474_at,239474_at,,239474_at,-0.0415277377848201,0.9593227254850922,0.0415277377848201
237444_at,KIF13A (237444_at),KIF13A,KIF13A,-0.0414398521131333,0.9594070399121466,0.0414398521131333
213693_s_at,MUC1 (213693_s_at),MUC1,MUC1,-0.04143441629497,0.9594122550885346,0.04143441629497
232392_at,SRSF3 (232392_at),SRSF3,SRSF3,0.0413565528150177,1.0422236470796975,0.0413565528150177
1569409_x_at,1569409_x_at,,1569409_x_at,0.0413008809835875,1.0421656261955845,0.0413008809835875
1561657_at,1561657_at,,1561657_at,-0.0412545334896076,0.959584852379656,0.0412545334896076
244350_at,MYO10 (244350_at),MYO10,MYO10,-0.0412433462767423,0.95959558751971,0.0412433462767423
235672_at,MAP6 (235672_at),MAP6,MAP6,-0.0410611195805413,0.959770467386719,0.0410611195805413
222759_at,SUV420H1 (222759_at),SUV420H1,SUV420H1,0.0408813293207031,1.0417284755841585,0.0408813293207031
228763_at,MDP1|NEDD8-MDP1 (228763_at),MDP1|NEDD8-MDP1,MDP1|NEDD8-MDP1,0.0408764637521909,1.04172340699522,0.0408764637521909
240502_at,240502_at,,240502_at,0.0407131114968172,1.0415532530251077,0.0407131114968172
211858_x_at,GNAS (211858_x_at),GNAS,GNAS,-0.0406606236088593,0.9601549285750864,0.0406606236088593
212587_s_at,PTPRC (212587_s_at),PTPRC,PTPRC,-0.0406590608464259,0.9601564290703116,0.0406590608464259
234991_at,ZXDC (234991_at),ZXDC,ZXDC,-0.0406377836841303,0.9601768586918236,0.0406377836841303
244753_at,244753_at,,244753_at,0.0405432049187882,1.041376301309107,0.0405432049187882
233167_at,SELO (233167_at),SELO,SELO,0.0405309152400662,1.041363503207578,0.0405309152400662
1560128_x_at,C5orf56 (1560128_x_at),C5orf56,C5orf56,0.0404874468987984,1.0413182378472488,0.0404874468987984
215811_at,215811_at,,215811_at,0.0404575770617793,1.0412871343057304,0.0404575770617793
209258_s_at,SMC3 (209258_s_at),SMC3,SMC3,-0.040372417563437,0.9604316909104172,0.040372417563437
218263_s_at,ZBED5 (218263_s_at),ZBED5,ZBED5,0.0403592418047269,1.0411847441020792,0.0403592418047269
214428_x_at,C4A|C4B|C4B_2 (214428_x_at),C4A|C4B|C4B_2,C4A|C4B|C4B_2,-0.0403013459432948,0.960499952772438,0.0403013459432948
1556941_a_at,LOC283484 (1556941_a_at),LOC283484,LOC283484,0.040223226669789,1.041043136849198,0.040223226669789
234122_at,234122_at,,234122_at,-0.0402002652842324,0.9605970456477168,0.0402002652842324
203769_s_at,STS (203769_s_at),STS,STS,0.0401921706158179,1.0410108066593804,0.0401921706158179
200005_at,EIF3D (200005_at),EIF3D,EIF3D,0.0400781762606835,1.0408921440673486,0.0400781762606835
225368_at,HIPK2 (225368_at),HIPK2,HIPK2,-0.0400159597716466,0.9607741052946366,0.0400159597716466
244669_at,SNORD50A|SNORD50B (244669_at),SNORD50A|SNORD50B,SNORD50A|SNORD50B,-0.0399767702980203,0.960811758263892,0.0399767702980203
226876_at,FAM101B (226876_at),FAM101B,FAM101B,-0.0399370477032385,0.9608499249580622,0.0399370477032385
227068_at,PGK1 (227068_at),PGK1,PGK1,0.0397631797843981,1.0405643183444586,0.0397631797843981
239497_at,239497_at,,239497_at,-0.0396326740476899,0.961142426874836,0.0396326740476899
220578_at,ADAMTSL4 (220578_at),ADAMTSL4,ADAMTSL4,-0.0396190688417857,0.9611555035044116,0.0396190688417857
212894_at,SUPV3L1 (212894_at),SUPV3L1,SUPV3L1,0.0395931706585484,1.040387427951223,0.0395931706585484
200082_s_at,RPS7 (200082_s_at),RPS7,RPS7,0.0395598397677872,1.0403527514894146,0.0395598397677872
212033_at,RBM25 (212033_at),RBM25,RBM25,0.0393831105413132,1.0401689069982096,0.0393831105413132
203723_at,ITPKB (203723_at),ITPKB,ITPKB,-0.0393466773509735,0.9614173497456386,0.0393466773509735
1559402_a_at,C1orf61 (1559402_a_at),C1orf61,C1orf61,0.039327949816523,1.0401115321098302,0.039327949816523
237600_at,237600_at,,237600_at,-0.0392918951057208,0.961470019789361,0.0392918951057208
216232_s_at,GCN1L1 (216232_s_at),GCN1L1,GCN1L1,0.0392426738292959,1.0400228393538382,0.0392426738292959
241228_at,241228_at,,241228_at,-0.0392087431051607,0.9615499712690018,0.0392087431051607
218735_s_at,ZNF544 (218735_s_at),ZNF544,ZNF544,0.0391984070727781,1.0399768019350066,0.0391984070727781
1555950_a_at,CD55 (1555950_a_at),CD55,CD55,0.0391981731706331,1.0399765586822305,0.0391981731706331
51192_at,SSH3 (51192_at),SSH3,SSH3,-0.0391372841679785,0.9616186850630744,0.0391372841679785
1559101_at,1559101_at,,1559101_at,0.0390787846622414,1.0398524048435454,0.0390787846622414
222474_s_at,TOMM22 (222474_s_at),TOMM22,TOMM22,0.0390616048668417,1.039834540545437,0.0390616048668417
225489_at,TMEM18 (225489_at),TMEM18,TMEM18,-0.0388402766142558,0.9619043354944072,0.0388402766142558
242319_at,DGKG (242319_at),DGKG,DGKG,-0.0387946343955502,0.9619482399444024,0.0387946343955502
222594_s_at,SPATS2 (222594_s_at),SPATS2,SPATS2,0.0387009684002598,1.039459605902521,0.0387009684002598
218653_at,SLC25A15 (218653_at),SLC25A15,SLC25A15,0.0386346919287184,1.0393907164704317,0.0386346919287184
239559_at,239559_at,,239559_at,0.0386149638238718,1.0393702114636634,0.0386149638238718
236704_at,LOC101929787 (236704_at),LOC101929787,LOC101929787,-0.0385184869948191,0.9622139161317066,0.0385184869948191
