gene,gene_display,gene_symbol,gene_label,importance_mean,importance_std
200625_s_at,CAP1 (200625_s_at),CAP1,CAP1,0.0,0.0
200623_s_at,CALM1|CALM2|CALM3 (200623_s_at),CALM1|CALM2|CALM3,CALM1|CALM2|CALM3,0.0,0.0
200622_x_at,CALM1|CALM2|CALM3 (200622_x_at),CALM1|CALM2|CALM3,CALM1|CALM2|CALM3,0.0,0.0
200620_at,TMEM59 (200620_at),TMEM59,TMEM59,0.0,0.0
200614_at,CLTC (200614_at),CLTC,CLTC,0.0,0.0
200613_at,AP2M1 (200613_at),AP2M1,AP2M1,0.0,0.0
200610_s_at,NCL (200610_s_at),NCL,NCL,0.0,0.0
200085_s_at,TCEB2 (200085_s_at),TCEB2,TCEB2,0.0,0.0
200082_s_at,RPS7 (200082_s_at),RPS7,RPS7,0.0,0.0
200079_s_at,KARS (200079_s_at),KARS,KARS,0.0,0.0
200068_s_at,CANX (200068_s_at),CANX,CANX,0.0,0.0
204685_s_at,ATP2B2 (204685_s_at),ATP2B2,ATP2B2,0.0,0.0
204701_s_at,STOML1 (204701_s_at),STOML1,STOML1,0.0,0.0
215604_x_at,215604_x_at,,215604_x_at,0.0,0.0
212228_s_at,COQ9 (212228_s_at),COQ9,COQ9,0.0,0.0
212377_s_at,NOTCH2 (212377_s_at),NOTCH2,NOTCH2,0.0,0.0
212363_x_at,ACTB|ACTG1 (212363_x_at),ACTB|ACTG1,ACTB|ACTG1,0.0,0.0
212361_s_at,ATP2A2 (212361_s_at),ATP2A2,ATP2A2,0.0,0.0
212348_s_at,KDM1A (212348_s_at),KDM1A,KDM1A,0.0,0.0
212333_at,FAM98A (212333_at),FAM98A,FAM98A,0.0,0.0
212296_at,PSMD14 (212296_at),PSMD14,PSMD14,0.0,0.0
212282_at,TMEM97 (212282_at),TMEM97,TMEM97,0.0,0.0
212273_x_at,GNAS (212273_x_at),GNAS,GNAS,0.0,0.0
212271_at,MAPK1 (212271_at),MAPK1,MAPK1,0.0,0.0
212270_x_at,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C (212270_x_at),C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,0.0,0.0
212266_s_at,SRSF5 (212266_s_at),SRSF5,SRSF5,0.0,0.0
212252_at,CAMKK2 (212252_at),CAMKK2,CAMKK2,0.0,0.0
212242_at,TUBA4A (212242_at),TUBA4A,TUBA4A,0.0,0.0
212227_x_at,EIF1 (212227_x_at),EIF1,EIF1,0.0,0.0
212891_s_at,GADD45GIP1 (212891_s_at),GADD45GIP1,GADD45GIP1,0.0,0.0
212207_at,MED13L (212207_at),MED13L,MED13L,0.0,0.0
212197_x_at,MPRIP (212197_x_at),MPRIP,MPRIP,0.0,0.0
212186_at,ACACA (212186_at),ACACA,ACACA,0.0,0.0
212185_x_at,MT2A (212185_x_at),MT2A,MT2A,0.0,0.0
212178_s_at,POM121C (212178_s_at),POM121C,POM121C,0.0,0.0
212177_at,PNISR (212177_at),PNISR,PNISR,0.0,0.0
212165_at,TMEM183A|TMEM183B (212165_at),TMEM183A|TMEM183B,TMEM183A|TMEM183B,0.0,0.0
212162_at,KIDINS220 (212162_at),KIDINS220,KIDINS220,0.0,0.0
212159_x_at,AP2A2 (212159_x_at),AP2A2,AP2A2,0.0,0.0
212156_at,VPS39 (212156_at),VPS39,VPS39,0.0,0.0
212130_x_at,EIF1 (212130_x_at),EIF1,EIF1,0.0,0.0
212122_at,RHOQ (212122_at),RHOQ,RHOQ,0.0,0.0
212119_at,RHOQ (212119_at),RHOQ,RHOQ,0.0,0.0
212411_at,IMP4 (212411_at),IMP4,IMP4,0.0,0.0
212423_at,ZCCHC24 (212423_at),ZCCHC24,ZCCHC24,0.0,0.0
212432_at,GRPEL1 (212432_at),GRPEL1,GRPEL1,0.0,0.0
212451_at,SECISBP2L (212451_at),SECISBP2L,SECISBP2L,0.0,0.0
212878_s_at,KLC1 (212878_s_at),KLC1,KLC1,0.0,0.0
212859_x_at,MT1E (212859_x_at),MT1E,MT1E,0.0,0.0
212850_s_at,LRP4 (212850_s_at),LRP4,LRP4,0.0,0.0
212837_at,FAM175B (212837_at),FAM175B,FAM175B,0.0,0.0
212833_at,SLC25A46 (212833_at),SLC25A46,SLC25A46,0.0,0.0
212832_s_at,CKAP5 (212832_s_at),CKAP5,CKAP5,0.0,0.0
212787_at,YLPM1 (212787_at),YLPM1,YLPM1,0.0,0.0
212736_at,C16orf45 (212736_at),C16orf45,C16orf45,0.0,0.0
212728_at,DLG3 (212728_at),DLG3,DLG3,0.0,0.0
212727_at,DLG3 (212727_at),DLG3,DLG3,0.0,0.0
212716_s_at,EIF3K (212716_s_at),EIF3K,EIF3K,0.0,0.0
212712_at,CAMSAP1 (212712_at),CAMSAP1,CAMSAP1,0.0,0.0
212703_at,TLN2 (212703_at),TLN2,TLN2,0.0,0.0
212674_s_at,DHX30 (212674_s_at),DHX30,DHX30,0.0,0.0
212661_x_at,LOC101060363|PPIA (212661_x_at),LOC101060363|PPIA,LOC101060363|PPIA,0.0,0.0
212641_at,HIVEP2 (212641_at),HIVEP2,HIVEP2,0.0,0.0
212639_x_at,TUBA1B (212639_x_at),TUBA1B,TUBA1B,0.0,0.0
212627_s_at,EXOSC7 (212627_s_at),EXOSC7,EXOSC7,0.0,0.0
212624_s_at,CHN1 (212624_s_at),CHN1,CHN1,0.0,0.0
212600_s_at,UQCRC2 (212600_s_at),UQCRC2,UQCRC2,0.0,0.0
212587_s_at,PTPRC (212587_s_at),PTPRC,PTPRC,0.0,0.0
212581_x_at,GAPDH (212581_x_at),GAPDH,GAPDH,0.0,0.0
212573_at,ENDOD1 (212573_at),ENDOD1,ENDOD1,0.0,0.0
212563_at,BOP1|MIR7112 (212563_at),BOP1|MIR7112,BOP1|MIR7112,0.0,0.0
212537_x_at,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C (212537_x_at),C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,0.0,0.0
212532_s_at,LSM12 (212532_s_at),LSM12,LSM12,0.0,0.0
212491_s_at,DNAJC8 (212491_s_at),DNAJC8,DNAJC8,0.0,0.0
212114_at,ATXN7L3B (212114_at),ATXN7L3B,ATXN7L3B,0.0,0.0
212111_at,STX12 (212111_at),STX12,STX12,0.0,0.0
212088_at,PMPCA (212088_at),PMPCA,PMPCA,0.0,0.0
211597_s_at,HOPX (211597_s_at),HOPX,HOPX,0.0,0.0
211546_x_at,SNCA (211546_x_at),SNCA,SNCA,0.0,0.0
211500_at,MAPK11 (211500_at),MAPK11,MAPK11,0.0,0.0
211494_s_at,SLC4A4 (211494_s_at),SLC4A4,SLC4A4,0.0,0.0
211493_x_at,DTNA (211493_x_at),DTNA,DTNA,0.0,0.0
211483_x_at,CAMK2B (211483_x_at),CAMK2B,CAMK2B,0.0,0.0
211464_x_at,CASP6 (211464_x_at),CASP6,CASP6,0.0,0.0
211452_x_at,LRRFIP1 (211452_x_at),LRRFIP1,LRRFIP1,0.0,0.0
211424_x_at,METTL7A (211424_x_at),METTL7A,METTL7A,0.0,0.0
211386_at,MGC12488 (211386_at),MGC12488,MGC12488,0.0,0.0
211378_x_at,LOC101060363|PPIA (211378_x_at),LOC101060363|PPIA,LOC101060363|PPIA,0.0,0.0
211373_s_at,PSEN2 (211373_s_at),PSEN2,PSEN2,0.0,0.0
211370_s_at,MAP2K5 (211370_s_at),MAP2K5,MAP2K5,0.0,0.0
211297_s_at,CDK7 (211297_s_at),CDK7,CDK7,0.0,0.0
211296_x_at,UBC (211296_x_at),UBC,UBC,0.0,0.0
211073_x_at,RNU86|RPL3|SNORD83B (211073_x_at),RNU86|RPL3|SNORD83B,RNU86|RPL3|SNORD83B,0.0,0.0
211072_x_at,TUBA1B (211072_x_at),TUBA1B,TUBA1B,0.0,0.0
211071_s_at,MLLT11 (211071_s_at),MLLT11,MLLT11,0.0,0.0
211058_x_at,TUBA1B (211058_x_at),TUBA1B,TUBA1B,0.0,0.0
211047_x_at,AP2S1 (211047_x_at),AP2S1,AP2S1,0.0,0.0
211025_x_at,COX5B (211025_x_at),COX5B,COX5B,0.0,0.0
210987_x_at,TPM1 (210987_x_at),TPM1,TPM1,0.0,0.0
210976_s_at,PFKM (210976_s_at),PFKM,PFKM,0.0,0.0
210949_s_at,EIF3C|EIF3CL (210949_s_at),EIF3C|EIF3CL,EIF3C|EIF3CL,0.0,0.0
210948_s_at,LEF1 (210948_s_at),LEF1,LEF1,0.0,0.0
210792_x_at,SIVA1 (210792_x_at),SIVA1,SIVA1,0.0,0.0
210766_s_at,CSE1L (210766_s_at),CSE1L,CSE1L,0.0,0.0
210759_s_at,PSMA1 (210759_s_at),PSMA1,PSMA1,0.0,0.0
211594_s_at,MRPL9 (211594_s_at),MRPL9,MRPL9,0.0,0.0
211609_x_at,PSMD4 (211609_x_at),PSMD4,PSMD4,0.0,0.0
212068_s_at,PRRC2B (212068_s_at),PRRC2B,PRRC2B,0.0,0.0
211615_s_at,LRPPRC (211615_s_at),LRPPRC,LRPPRC,0.0,0.0
212062_at,ATP9A (212062_at),ATP9A,ATP9A,0.0,0.0
212059_s_at,TRPC4AP (212059_s_at),TRPC4AP,TRPC4AP,0.0,0.0
212033_at,RBM25 (212033_at),RBM25,RBM25,0.0,0.0
212017_at,FAM168B (212017_at),FAM168B,FAM168B,0.0,0.0
211995_x_at,ACTB|ACTG1 (211995_x_at),ACTB|ACTG1,ACTB|ACTG1,0.0,0.0
211993_at,WNK1 (211993_at),WNK1,WNK1,0.0,0.0
211984_at,CALM1|CALM2|CALM3 (211984_at),CALM1|CALM2|CALM3,CALM1|CALM2|CALM3,0.0,0.0
211983_x_at,ACTB|ACTG1 (211983_x_at),ACTB|ACTG1,ACTB|ACTG1,0.0,0.0
211978_x_at,LOC101060363|PPIA (211978_x_at),LOC101060363|PPIA,LOC101060363|PPIA,0.0,0.0
211972_x_at,RPLP0 (211972_x_at),RPLP0,RPLP0,0.0,0.0
211962_s_at,ZFP36L1 (211962_s_at),ZFP36L1,ZFP36L1,0.0,0.0
211955_at,IPO5 (211955_at),IPO5,IPO5,0.0,0.0
211928_at,DYNC1H1 (211928_at),DYNC1H1,DYNC1H1,0.0,0.0
211921_x_at,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA (211921_x_at),LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,0.0,0.0
211858_x_at,GNAS (211858_x_at),GNAS,GNAS,0.0,0.0
211779_x_at,AP2A2 (211779_x_at),AP2A2,AP2A2,0.0,0.0
211776_s_at,EPB41L3 (211776_s_at),EPB41L3,EPB41L3,0.0,0.0
211765_x_at,PPIA (211765_x_at),PPIA,PPIA,0.0,0.0
211752_s_at,NDUFS7 (211752_s_at),NDUFS7,NDUFS7,0.0,0.0
211750_x_at,TUBA1C (211750_x_at),TUBA1C,TUBA1C,0.0,0.0
211715_s_at,BDH1 (211715_s_at),BDH1,BDH1,0.0,0.0
211714_x_at,TUBB (211714_x_at),TUBB,TUBB,0.0,0.0
211710_x_at,RPL4|SNORD16|SNORD18A|SNORD18B|SNORD18C (211710_x_at),RPL4|SNORD16|SNORD18A|SNORD18B|SNORD18C,RPL4|SNORD16|SNORD18A|SNORD18B|SNORD18C,0.0,0.0
211685_s_at,NCALD (211685_s_at),NCALD,NCALD,0.0,0.0
211679_x_at,GABBR2 (211679_x_at),GABBR2,GABBR2,0.0,0.0
211662_s_at,VDAC2 (211662_s_at),VDAC2,VDAC2,0.0,0.0
211630_s_at,GSS (211630_s_at),GSS,GSS,0.0,0.0
212880_at,WDR7 (212880_at),WDR7,WDR7,0.0,0.0
212894_at,SUPV3L1 (212894_at),SUPV3L1,SUPV3L1,0.0,0.0
210736_x_at,DTNA (210736_x_at),DTNA,DTNA,0.0,0.0
214707_x_at,ALMS1 (214707_x_at),ALMS1,ALMS1,0.0,0.0
214821_at,SLC25A4 (214821_at),SLC25A4,SLC25A4,0.0,0.0
214811_at,RIMBP2 (214811_at),RIMBP2,RIMBP2,0.0,0.0
214806_at,BICD1 (214806_at),BICD1,BICD1,0.0,0.0
214782_at,CTTN (214782_at),CTTN,CTTN,0.0,0.0
214771_x_at,MPRIP (214771_x_at),MPRIP,MPRIP,0.0,0.0
214769_at,CLCN4 (214769_at),CLCN4,CLCN4,0.0,0.0
214762_at,ATP6V1G2 (214762_at),ATP6V1G2,ATP6V1G2,0.0,0.0
214739_at,LRCH3 (214739_at),LRCH3,LRCH3,0.0,0.0
214737_x_at,HNRNPC (214737_x_at),HNRNPC,HNRNPC,0.0,0.0
214736_s_at,ADD1 (214736_s_at),ADD1,ADD1,0.0,0.0
214728_x_at,SMARCA4 (214728_x_at),SMARCA4,SMARCA4,0.0,0.0
214723_x_at,ANKRD36 (214723_x_at),ANKRD36,ANKRD36,0.0,0.0
214715_x_at,ZNF160 (214715_x_at),ZNF160,ZNF160,0.0,0.0
214687_x_at,ALDOA (214687_x_at),ALDOA,ALDOA,0.0,0.0
212895_s_at,ABR (212895_s_at),ABR,ABR,0.0,0.0
214682_at,PKD1P1 (214682_at),PKD1P1,PKD1P1,0.0,0.0
214671_s_at,ABR (214671_s_at),ABR,ABR,0.0,0.0
214665_s_at,CHP1 (214665_s_at),CHP1,CHP1,0.0,0.0
214594_x_at,ATP8B1 (214594_x_at),ATP8B1,ATP8B1,0.0,0.0
214577_at,MAP1B (214577_at),MAP1B,MAP1B,0.0,0.0
214548_x_at,GNAS (214548_x_at),GNAS,GNAS,0.0,0.0
214439_x_at,BIN1 (214439_x_at),BIN1,BIN1,0.0,0.0
214432_at,ATP1A3|LOC101927137 (214432_at),ATP1A3|LOC101927137,ATP1A3|LOC101927137,0.0,0.0
214428_x_at,C4A|C4B|C4B_2 (214428_x_at),C4A|C4B|C4B_2,C4A|C4B|C4B_2,0.0,0.0
214415_at,PLGLB1|PLGLB2 (214415_at),PLGLB1|PLGLB2,PLGLB1|PLGLB2,0.0,0.0
214375_at,PPFIBP1 (214375_at),PPFIBP1,PPFIBP1,0.0,0.0
214359_s_at,HSP90AB1 (214359_s_at),HSP90AB1,HSP90AB1,0.0,0.0
214353_at,214353_at,,214353_at,0.0,0.0
214857_at,RPARP-AS1 (214857_at),RPARP-AS1,RPARP-AS1,0.0,0.0
214864_s_at,GRHPR (214864_s_at),GRHPR,GRHPR,0.0,0.0
214889_at,FAM149A (214889_at),FAM149A,FAM149A,0.0,0.0
214890_s_at,FAM149A (214890_s_at),FAM149A,FAM149A,0.0,0.0
215600_x_at,FBXW12 (215600_x_at),FBXW12,FBXW12,0.0,0.0
215588_x_at,RIOK3 (215588_x_at),RIOK3,RIOK3,0.0,0.0
215545_at,215545_at,,215545_at,0.0,0.0
215543_s_at,LARGE (215543_s_at),LARGE,LARGE,0.0,0.0
215535_s_at,AGPAT1 (215535_s_at),AGPAT1,AGPAT1,0.0,0.0
215529_x_at,DIP2A (215529_x_at),DIP2A,DIP2A,0.0,0.0
215499_at,LOC100996792|MAP2K3 (215499_at),LOC100996792|MAP2K3,LOC100996792|MAP2K3,0.0,0.0
215416_s_at,STOML2 (215416_s_at),STOML2,STOML2,0.0,0.0
215404_x_at,FGFR1 (215404_x_at),FGFR1,FGFR1,0.0,0.0
215385_at,215385_at,,215385_at,0.0,0.0
215383_x_at,SPG21 (215383_x_at),SPG21,SPG21,0.0,0.0
215341_at,DNAH6 (215341_at),DNAH6,DNAH6,0.0,0.0
215290_at,215290_at,,215290_at,0.0,0.0
215284_at,215284_at,,215284_at,0.0,0.0
215269_at,TRAPPC10 (215269_at),TRAPPC10,TRAPPC10,0.0,0.0
215230_x_at,EIF3C|EIF3CL (215230_x_at),EIF3C|EIF3CL,EIF3C|EIF3CL,0.0,0.0
215221_at,215221_at,,215221_at,0.0,0.0
215179_x_at,PGF (215179_x_at),PGF,PGF,0.0,0.0
215161_at,CAMK1G (215161_at),CAMK1G,CAMK1G,0.0,0.0
215116_s_at,DNM1 (215116_s_at),DNM1,DNM1,0.0,0.0
215069_at,NMT2 (215069_at),NMT2,NMT2,0.0,0.0
215067_x_at,PRDX2 (215067_x_at),PRDX2,PRDX2,0.0,0.0
215021_s_at,NRXN3 (215021_s_at),NRXN3,NRXN3,0.0,0.0
215020_at,NRXN3 (215020_at),NRXN3,NRXN3,0.0,0.0
215001_s_at,GLUL (215001_s_at),GLUL,GLUL,0.0,0.0
214924_s_at,TRAK1 (214924_s_at),TRAK1,TRAK1,0.0,0.0
214902_x_at,LPP (214902_x_at),LPP,LPP,0.0,0.0
214333_x_at,IDH3G (214333_x_at),IDH3G,IDH3G,0.0,0.0
214306_at,OPA1 (214306_at),OPA1,OPA1,0.0,0.0
214295_at,KIAA0485 (214295_at),KIAA0485,KIAA0485,0.0,0.0
213457_at,MFHAS1 (213457_at),MFHAS1,MFHAS1,0.0,0.0
213423_x_at,TUSC3 (213423_x_at),TUSC3,TUSC3,0.0,0.0
213407_at,PHLPP2 (213407_at),PHLPP2,PHLPP2,0.0,0.0
213400_s_at,TBL1X (213400_s_at),TBL1X,TBL1X,0.0,0.0
213394_at,MAPKBP1 (213394_at),MAPKBP1,MAPKBP1,0.0,0.0
213366_x_at,ATP5C1 (213366_x_at),ATP5C1,ATP5C1,0.0,0.0
213333_at,MDH2 (213333_at),MDH2,MDH2,0.0,0.0
213318_s_at,BAG6 (213318_s_at),BAG6,BAG6,0.0,0.0
213315_x_at,CXorf40A (213315_x_at),CXorf40A,CXorf40A,0.0,0.0
213295_at,CYLD (213295_at),CYLD,CYLD,0.0,0.0
213276_at,CAMK2B (213276_at),CAMK2B,CAMK2B,0.0,0.0
213271_s_at,DOPEY1 (213271_s_at),DOPEY1,DOPEY1,0.0,0.0
213268_at,CAMTA1 (213268_at),CAMTA1,CAMTA1,0.0,0.0
213235_at,KNOP1 (213235_at),KNOP1,KNOP1,0.0,0.0
213214_x_at,ACTB|ACTG1 (213214_x_at),ACTB|ACTG1,ACTB|ACTG1,0.0,0.0
213195_at,LYRM9 (213195_at),LYRM9,LYRM9,0.0,0.0
213132_s_at,MCAT (213132_s_at),MCAT,MCAT,0.0,0.0
213122_at,TSPYL5 (213122_at),TSPYL5,TSPYL5,0.0,0.0
213079_at,TSR2 (213079_at),TSR2,TSR2,0.0,0.0
213045_at,MAST3 (213045_at),MAST3,MAST3,0.0,0.0
213015_at,BBX (213015_at),BBX,BBX,0.0,0.0
213009_s_at,TRIM37 (213009_s_at),TRIM37,TRIM37,0.0,0.0
213005_s_at,KANK1 (213005_s_at),KANK1,KANK1,0.0,0.0
212993_at,NACC2 (212993_at),NACC2,NACC2,0.0,0.0
212988_x_at,ACTB|ACTG1 (212988_x_at),ACTB|ACTG1,ACTB|ACTG1,0.0,0.0
212961_x_at,CXorf40B (212961_x_at),CXorf40B,CXorf40B,0.0,0.0
212954_at,DYRK4 (212954_at),DYRK4,DYRK4,0.0,0.0
212923_s_at,PXDC1 (212923_s_at),PXDC1,PXDC1,0.0,0.0
213453_x_at,GAPDH (213453_x_at),GAPDH,GAPDH,0.0,0.0
213465_s_at,PPP1R7 (213465_s_at),PPP1R7,PPP1R7,0.0,0.0
214176_s_at,214176_s_at,,214176_s_at,0.0,0.0
213476_x_at,TUBB3 (213476_x_at),TUBB3,TUBB3,0.0,0.0
214170_x_at,FH (214170_x_at),FH,FH,0.0,0.0
214167_s_at,RPLP0 (214167_s_at),RPLP0,RPLP0,0.0,0.0
214020_x_at,ITGB5 (214020_x_at),ITGB5,ITGB5,0.0,0.0
214011_s_at,NOP16 (214011_s_at),NOP16,NOP16,0.0,0.0
213912_at,TBC1D30 (213912_at),TBC1D30,TBC1D30,0.0,0.0
213872_at,213872_at,,213872_at,0.0,0.0
213867_x_at,ACTB (213867_x_at),ACTB,ACTB,0.0,0.0
213832_at,KCND3 (213832_at),KCND3,KCND3,0.0,0.0
213789_at,EBP (213789_at),EBP,EBP,0.0,0.0
213787_s_at,EBP (213787_s_at),EBP,EBP,0.0,0.0
213771_at,IRF2BP1 (213771_at),IRF2BP1,IRF2BP1,0.0,0.0
213762_x_at,LOC101928747|RBMX|SNORD61 (213762_x_at),LOC101928747|RBMX|SNORD61,LOC101928747|RBMX|SNORD61,0.0,0.0
213744_at,ATRNL1 (213744_at),ATRNL1,ATRNL1,0.0,0.0
213738_s_at,ATP5A1 (213738_s_at),ATP5A1,ATP5A1,0.0,0.0
213726_x_at,TUBB4B (213726_x_at),TUBB4B,TUBB4B,0.0,0.0
213714_at,CACNB2 (213714_at),CACNB2,CACNB2,0.0,0.0
213693_s_at,MUC1 (213693_s_at),MUC1,MUC1,0.0,0.0
213682_at,NUP50 (213682_at),NUP50,NUP50,0.0,0.0
213646_x_at,TUBA1B (213646_x_at),TUBA1B,TUBA1B,0.0,0.0
213636_at,KIAA1045 (213636_at),KIAA1045,KIAA1045,0.0,0.0
213629_x_at,MT1F (213629_x_at),MT1F,MT1F,0.0,0.0
213609_s_at,SEZ6L (213609_s_at),SEZ6L,SEZ6L,0.0,0.0
213555_at,RWDD2A (213555_at),RWDD2A,RWDD2A,0.0,0.0
213550_s_at,IK|TMCO6 (213550_s_at),IK|TMCO6,IK|TMCO6,0.0,0.0
213512_at,C14orf79 (213512_at),C14orf79,C14orf79,0.0,0.0
213486_at,COPG2IT1 (213486_at),COPG2IT1,COPG2IT1,0.0,0.0
213479_at,NPTX2 (213479_at),NPTX2,NPTX2,0.0,0.0
210758_at,PSIP1 (210758_at),PSIP1,PSIP1,0.0,0.0
210715_s_at,SPINT2 (210715_s_at),SPINT2,SPINT2,0.0,0.0
204711_at,KIAA0753 (204711_at),KIAA0753,KIAA0753,0.0,0.0
207093_s_at,LOC101927057|OMG (207093_s_at),LOC101927057|OMG,LOC101927057|OMG,0.0,0.0
207776_s_at,CACNB2 (207776_s_at),CACNB2,CACNB2,0.0,0.0
207758_at,207758_at,,207758_at,0.0,0.0
207730_x_at,207730_x_at,,207730_x_at,0.0,0.0
207721_x_at,HINT1 (207721_x_at),HINT1,HINT1,0.0,0.0
207614_s_at,CUL1 (207614_s_at),CUL1,CUL1,0.0,0.0
207598_x_at,XRCC2 (207598_x_at),XRCC2,XRCC2,0.0,0.0
207504_at,CA7 (207504_at),CA7,CA7,0.0,0.0
207436_x_at,SORBS1 (207436_x_at),SORBS1,SORBS1,0.0,0.0
207365_x_at,USP34 (207365_x_at),USP34,USP34,0.0,0.0
207232_s_at,DZIP3 (207232_s_at),DZIP3,DZIP3,0.0,0.0
207170_s_at,LETMD1 (207170_s_at),LETMD1,LETMD1,0.0,0.0
207144_s_at,CITED1 (207144_s_at),CITED1,CITED1,0.0,0.0
207124_s_at,GNB5 (207124_s_at),GNB5,GNB5,0.0,0.0
207088_s_at,SLC25A11 (207088_s_at),SLC25A11,SLC25A11,0.0,0.0
208713_at,HNRNPUL1 (208713_at),HNRNPUL1,HNRNPUL1,0.0,0.0
207084_at,POU3F2 (207084_at),POU3F2,POU3F2,0.0,0.0
207081_s_at,PI4KA (207081_s_at),PI4KA,PI4KA,0.0,0.0
207035_at,SLC30A3 (207035_at),SLC30A3,SLC30A3,0.0,0.0
207012_at,MMP16 (207012_at),MMP16,MMP16,0.0,0.0
206973_at,PPFIA2 (206973_at),PPFIA2,PPFIA2,0.0,0.0
206906_at,ICAM5 (206906_at),ICAM5,ICAM5,0.0,0.0
206857_s_at,FKBP1B (206857_s_at),FKBP1B,FKBP1B,0.0,0.0
206826_at,PMP2 (206826_at),PMP2,PMP2,0.0,0.0
206809_s_at,HNRNPA3|HNRNPA3P1 (206809_s_at),HNRNPA3|HNRNPA3P1,HNRNPA3|HNRNPA3P1,0.0,0.0
206792_x_at,LOC729966|PDE4C (206792_x_at),LOC729966|PDE4C,LOC729966|PDE4C,0.0,0.0
206766_at,ITGA10 (206766_at),ITGA10,ITGA10,0.0,0.0
206652_at,ZMYM5 (206652_at),ZMYM5,ZMYM5,0.0,0.0
206621_s_at,EIF4H (206621_s_at),EIF4H,EIF4H,0.0,0.0
207789_s_at,DPP6 (207789_s_at),DPP6,DPP6,0.0,0.0
207791_s_at,RAB1A (207791_s_at),RAB1A,RAB1A,0.0,0.0
207809_s_at,ATP6AP1 (207809_s_at),ATP6AP1,ATP6AP1,0.0,0.0
207827_x_at,SNCA (207827_x_at),SNCA,SNCA,0.0,0.0
208704_x_at,APLP2 (208704_x_at),APLP2,APLP2,0.0,0.0
208703_s_at,APLP2 (208703_s_at),APLP2,APLP2,0.0,0.0
208696_at,CCT5 (208696_at),CCT5,CCT5,0.0,0.0
208687_x_at,HSPA8|SNORD14C|SNORD14D (208687_x_at),HSPA8|SNORD14C|SNORD14D,HSPA8|SNORD14C|SNORD14D,0.0,0.0
208682_s_at,MAGED2 (208682_s_at),MAGED2,MAGED2,0.0,0.0
208680_at,PRDX1 (208680_at),PRDX1,PRDX1,0.0,0.0
208678_at,ATP6V1E1 (208678_at),ATP6V1E1,ATP6V1E1,0.0,0.0
208644_at,PARP1 (208644_at),PARP1,PARP1,0.0,0.0
208643_s_at,XRCC5 (208643_s_at),XRCC5,XRCC5,0.0,0.0
208640_at,RAC1 (208640_at),RAC1,RAC1,0.0,0.0
208635_x_at,NACA (208635_x_at),NACA,NACA,0.0,0.0
208623_s_at,EZR (208623_s_at),EZR,EZR,0.0,0.0
208621_s_at,EZR (208621_s_at),EZR,EZR,0.0,0.0
208610_s_at,SRRM2 (208610_s_at),SRRM2,SRRM2,0.0,0.0
208598_s_at,HUWE1 (208598_s_at),HUWE1,HUWE1,0.0,0.0
208549_x_at,PTMA (208549_x_at),PTMA,PTMA,0.0,0.0
208308_s_at,GPI (208308_s_at),GPI,GPI,0.0,0.0
208248_x_at,APLP2 (208248_x_at),APLP2,APLP2,0.0,0.0
208246_x_at,RP11-403P17.4 (208246_x_at),RP11-403P17.4,RP11-403P17.4,0.0,0.0
208228_s_at,FGFR2 (208228_s_at),FGFR2,FGFR2,0.0,0.0
208137_x_at,ZNF611 (208137_x_at),ZNF611,ZNF611,0.0,0.0
208121_s_at,PTPRO (208121_s_at),PTPRO,PTPRO,0.0,0.0
208073_x_at,TTC3|TTC3P1 (208073_x_at),TTC3|TTC3P1,TTC3|TTC3P1,0.0,0.0
208003_s_at,NFAT5 (208003_s_at),NFAT5,NFAT5,0.0,0.0
208002_s_at,ACOT7 (208002_s_at),ACOT7,ACOT7,0.0,0.0
207877_s_at,NVL (207877_s_at),NVL,NVL,0.0,0.0
207829_s_at,BNIP1 (207829_s_at),BNIP1,BNIP1,0.0,0.0
206562_s_at,CSNK1A1 (206562_s_at),CSNK1A1,CSNK1A1,0.0,0.0
206489_s_at,DLGAP1 (206489_s_at),DLGAP1,DLGAP1,0.0,0.0
206483_at,LRRC6 (206483_at),LRRC6,LRRC6,0.0,0.0
205370_x_at,DBT (205370_x_at),DBT,DBT,0.0,0.0
205348_s_at,DYNC1I1 (205348_s_at),DYNC1I1,DYNC1I1,0.0,0.0
205346_at,ST3GAL2 (205346_at),ST3GAL2,ST3GAL2,0.0,0.0
205325_at,PHYHIP (205325_at),PHYHIP,PHYHIP,0.0,0.0
205277_at,PRDM2 (205277_at),PRDM2,PRDM2,0.0,0.0
205273_s_at,PITRM1 (205273_s_at),PITRM1,PITRM1,0.0,0.0
205257_s_at,AMPH (205257_s_at),AMPH,AMPH,0.0,0.0
205172_x_at,CLTB (205172_x_at),CLTB,CLTB,0.0,0.0
